产品名称,挂钩标的,标的代码,结构,成立日,初始点位,到期日,期限,敲出阈值,敲出价格,敲入阈值,敲入价格,票息,状态,敲入日期,敲入点位,敲出日期,敲出点位,存续时长(日),存续时长(月),存续时长(年),实际损益,实际年化损益,标的资产实际损益,标的资产年化损益
产品406,10Y,S0059749,snowBall,2017-08-31,3.6265,2018-08-31,12个月,-0.11,3.5165,0.1,3.7265,0.2,已敲出曾敲入,2017-08-31,3.6265,2017-09-29,3.6136,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0035571487660278622,-0.04268578519233435
产品407,10Y,S0059749,snowBall,2017-09-01,3.6353,2018-08-31,12个月,-0.11,3.5253,0.1,3.7353,0.2,已敲出曾敲入,2017-09-01,3.6353,2017-09-29,3.6136,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.005969246004456363,-0.07163095205347636
产品408,10Y,S0059749,snowBall,2017-09-04,3.6454,2018-09-04,12个月,-0.11,3.5354,0.1,3.7454,0.2,已敲出曾敲入,2017-09-04,3.6454,2017-09-29,3.6136,21,1,0.08333333333333333,0.016666666666666666,0.2,-0.008723322543479517,-0.1046798705217542
产品409,10Y,S0059749,snowBall,2017-09-05,3.6641,2018-09-05,12个月,-0.11,3.5541,0.1,3.7641,0.2,已敲出曾敲入,2017-09-05,3.6641,2017-09-29,3.6136,20,1,0.08333333333333333,0.016666666666666666,0.2,-0.013782374935181863,-0.16538849922218235
产品410,10Y,S0059749,snowBall,2017-09-06,3.6554,2018-09-06,12个月,-0.11,3.5454000000000003,0.1,3.7554000000000003,0.2,已敲出曾敲入,2017-09-06,3.6554,2017-09-29,3.6136,19,1,0.08333333333333333,0.016666666666666666,0.2,-0.011435137057504097,-0.13722164469004916
产品411,10Y,S0059749,snowBall,2017-09-07,3.6155,2018-09-07,12个月,-0.11,3.5055,0.1,3.7155,0.2,已敲出曾敲入,2017-09-07,3.6155,2017-09-29,3.6136,18,1,0.08333333333333333,0.016666666666666666,0.2,-0.0005255151431337035,-0.006306181717604442
产品412,10Y,S0059749,snowBall,2017-09-08,3.6005,2018-09-07,12个月,-0.11,3.4905,0.1,3.7005,0.2,已敲出曾敲入,2017-09-08,3.6005,2017-09-29,3.6136,17,1,0.08333333333333333,0.016666666666666666,0.2,0.0036383835578392976,0.04366060269407157
产品413,10Y,S0059749,snowBall,2017-09-11,3.6156,2018-09-11,12个月,-0.11,3.5056000000000003,0.1,3.7156000000000002,0.2,已敲出曾敲入,2017-09-11,3.6156,2017-10-11,3.654,19,1,0.08333333333333333,0.016666666666666666,0.2,0.010620643876535052,0.12744772651842062
产品414,10Y,S0059749,snowBall,2017-09-12,3.6181,2018-09-12,12个月,-0.11,3.5081,0.1,3.7181,0.2,已敲出曾敲入,2017-09-12,3.6181,2017-10-12,3.6765,19,1,0.08333333333333333,0.016666666666666666,0.2,0.01614106851662478,0.19369282219949735
产品415,10Y,S0059749,snowBall,2017-09-13,3.6356,2018-09-13,12个月,-0.11,3.5256000000000003,0.1,3.7356000000000003,0.2,已敲出曾敲入,2017-09-13,3.6356,2017-10-13,3.674,19,1,0.08333333333333333,0.016666666666666666,0.2,0.010562218065793827,0.12674661678952592
产品416,10Y,S0059749,snowBall,2017-09-14,3.5982,2018-09-14,12个月,-0.11,3.4882,0.1,3.6982,0.2,已敲出曾敲入,2017-09-14,3.5982,2017-10-13,3.674,18,1,0.08333333333333333,0.016666666666666666,0.2,0.02106608859985548,0.2527930631982658
产品417,10Y,S0059749,snowBall,2017-09-15,3.5982,2018-09-14,12个月,-0.11,3.4882,0.1,3.6982,0.2,已敲出曾敲入,2017-09-15,3.5982,2017-10-13,3.674,17,1,0.08333333333333333,0.016666666666666666,0.2,0.02106608859985548,0.2527930631982658
产品418,10Y,S0059749,snowBall,2017-09-18,3.622,2018-09-18,12个月,-0.11,3.512,0.1,3.722,0.2,已敲出曾敲入,2017-09-18,3.622,2017-10-18,3.7366,19,1,0.08333333333333333,0.016666666666666666,0.2,0.03163997791275541,0.37967973495306495
产品419,10Y,S0059749,snowBall,2017-09-19,3.6158,2018-09-19,12个月,-0.11,3.5058000000000002,0.1,3.7158,0.2,已敲出曾敲入,2017-09-19,3.6158,2017-10-19,3.7167,19,1,0.08333333333333333,0.016666666666666666,0.2,0.027905304496930183,0.3348636539631622
产品420,10Y,S0059749,snowBall,2017-09-20,3.6209,2018-09-20,12个月,-0.11,3.5109,0.1,3.7209,0.2,已敲出曾敲入,2017-09-20,3.6209,2017-10-20,3.7217,19,1,0.08333333333333333,0.016666666666666666,0.2,0.027838382722527477,0.3340605926703297
产品421,10Y,S0059749,snowBall,2017-09-21,3.6334,2018-09-21,12个月,-0.11,3.5234,0.1,3.7334,0.2,已敲出曾敲入,2017-09-21,3.6334,2017-10-20,3.7217,18,1,0.08333333333333333,0.016666666666666666,0.2,0.024302306379699434,0.2916276765563932
产品422,10Y,S0059749,snowBall,2017-09-22,3.6209,2018-09-21,12个月,-0.11,3.5109,0.1,3.7209,0.2,已敲出曾敲入,2017-09-22,3.6209,2017-10-20,3.7217,17,1,0.08333333333333333,0.016666666666666666,0.2,0.027838382722527477,0.3340605926703297
产品423,10Y,S0059749,snowBall,2017-09-25,3.5985,2018-09-25,12个月,-0.11,3.4885,0.1,3.6985,0.2,已敲出曾敲入,2017-09-25,3.5985,2017-10-25,3.7768,19,1,0.08333333333333333,0.016666666666666666,0.2,0.04954842295400863,0.5945810754481036
产品424,10Y,S0059749,snowBall,2017-09-26,3.6172,2018-09-26,12个月,-0.11,3.5072,0.1,3.7172,0.2,已敲出曾敲入,2017-09-26,3.6172,2017-10-26,3.7769,19,1,0.08333333333333333,0.016666666666666666,0.2,0.044150171403295246,0.529802056839543
产品425,10Y,S0059749,snowBall,2017-09-27,3.6235,2018-09-27,12个月,-0.11,3.5135,0.1,3.7235,0.2,已敲出曾敲入,2017-09-27,3.6235,2017-10-27,3.8266,19,1,0.08333333333333333,0.016666666666666666,0.2,0.056050779632951686,0.6726093555954202
产品426,10Y,S0059749,snowBall,2017-09-28,3.6136,2018-09-28,12个月,-0.11,3.5036,0.1,3.7136,0.2,已敲出曾敲入,2017-09-28,3.6136,2017-10-27,3.8266,18,1,0.08333333333333333,0.016666666666666666,0.2,0.058943989373478,0.707327872481736
产品427,10Y,S0059749,snowBall,2017-09-29,3.6136,2018-09-28,12个月,-0.11,3.5036,0.1,3.7136,0.2,已敲出曾敲入,2017-09-29,3.6136,2017-10-27,3.8266,17,1,0.08333333333333333,0.016666666666666666,0.2,0.058943989373478,0.707327872481736
产品428,10Y,S0059749,snowBall,2017-10-09,3.6477,2018-10-09,12个月,-0.11,3.5377,0.1,3.7477,0.2,已敲出曾敲入,2017-10-09,3.6477,2017-11-09,3.8863,25,1,0.08333333333333333,0.016666666666666666,0.2,0.06541108095512249,0.7849329714614699
产品429,10Y,S0059749,snowBall,2017-10-10,3.647,2018-10-10,12个月,-0.11,3.537,0.1,3.747,0.2,已敲出曾敲入,2017-10-10,3.647,2017-11-10,3.9,25,1,0.08333333333333333,0.016666666666666666,0.2,0.0693720866465588,0.8324650397587057
产品430,10Y,S0059749,snowBall,2017-10-11,3.654,2018-10-11,12个月,-0.11,3.544,0.1,3.754,0.2,已敲出曾敲入,2017-10-11,3.654,2017-11-10,3.9,24,1,0.08333333333333333,0.016666666666666666,0.2,0.0673234811165846,0.8078817733990151
产品431,10Y,S0059749,snowBall,2017-10-12,3.6765,2018-10-12,12个月,-0.11,3.5665,0.1,3.7765,0.2,已敲出曾敲入,2017-10-12,3.6765,2017-11-10,3.9,23,1,0.08333333333333333,0.016666666666666666,0.2,0.060791513667890706,0.7294981640146885
产品432,10Y,S0059749,snowBall,2017-10-13,3.674,2018-10-12,12个月,-0.11,3.564,0.1,3.774,0.2,已敲出曾敲入,2017-10-13,3.674,2017-11-13,3.95,23,1,0.08333333333333333,0.016666666666666666,0.2,0.07512248230811114,0.9014697876973337
产品433,10Y,S0059749,snowBall,2017-10-16,3.7054,2018-10-16,12个月,-0.11,3.5954,0.1,3.8054,0.2,已敲出曾敲入,2017-10-16,3.7054,2017-11-16,3.9225,25,1,0.08333333333333333,0.016666666666666666,0.2,0.058590165704107466,0.7030819884492896
产品434,10Y,S0059749,snowBall,2017-10-17,3.7409,2018-10-17,12个月,-0.11,3.6309,0.1,3.8409,0.2,已敲出曾敲入,2017-10-17,3.7409,2017-11-17,3.92,25,1,0.08333333333333333,0.016666666666666666,0.2,0.04787617952899037,0.5745141543478844
产品435,10Y,S0059749,snowBall,2017-10-18,3.7366,2018-10-18,12个月,-0.11,3.6266000000000003,0.1,3.8366000000000002,0.2,已敲出曾敲入,2017-10-18,3.7366,2017-11-17,3.92,24,1,0.08333333333333333,0.016666666666666666,0.2,0.04908205320344683,0.588984638441362
产品436,10Y,S0059749,snowBall,2017-10-19,3.7167,2018-10-19,12个月,-0.11,3.6067,0.1,3.8167,0.2,已敲出曾敲入,2017-10-19,3.7167,2017-11-17,3.92,23,1,0.08333333333333333,0.016666666666666666,0.2,0.054699060994968685,0.6563887319396242
产品437,10Y,S0059749,snowBall,2017-10-20,3.7217,2018-10-19,12个月,-0.11,3.6117,0.1,3.8217,0.2,已敲出曾敲入,2017-10-20,3.7217,2017-11-20,3.94,23,1,0.08333333333333333,0.016666666666666666,0.2,0.05865599054195658,0.703871886503479
产品438,10Y,S0059749,snowBall,2017-10-23,3.7231,2018-10-23,12个月,-0.11,3.6131,0.1,3.8231,0.2,已敲出曾敲入,2017-10-23,3.7231,2017-11-23,3.9851,25,1,0.08333333333333333,0.016666666666666666,0.2,0.07037146463968202,0.8444575756761843
产品439,10Y,S0059749,snowBall,2017-10-24,3.722,2018-10-24,12个月,-0.11,3.612,0.1,3.822,0.2,已敲出曾敲入,2017-10-24,3.722,2017-11-24,3.9463,25,1,0.08333333333333333,0.016666666666666666,0.2,0.06026329930145091,0.723159591617411
产品440,10Y,S0059749,snowBall,2017-10-25,3.7768,2018-10-25,12个月,-0.11,3.6668000000000003,0.1,3.8768000000000002,0.2,已敲出曾敲入,2017-10-25,3.7768,2017-11-24,3.9463,24,1,0.08333333333333333,0.016666666666666666,0.2,0.04487926286803634,0.5385511544164361
产品441,10Y,S0059749,snowBall,2017-10-26,3.7769,2018-10-26,12个月,-0.11,3.6669,0.1,3.8769,0.2,已敲出曾敲入,2017-10-26,3.7769,2017-11-24,3.9463,23,1,0.08333333333333333,0.016666666666666666,0.2,0.04485159787127002,0.5382191744552403
产品442,10Y,S0059749,snowBall,2017-10-27,3.8266,2018-10-26,12个月,-0.11,3.7166,0.1,3.9266,0.2,已敲出曾敲入,2017-10-27,3.8266,2017-11-27,3.9501,23,1,0.08333333333333333,0.016666666666666666,0.2,0.03227408142999,0.38728897715988
产品443,10Y,S0059749,snowBall,2017-10-30,3.9115,2018-10-30,12个月,-0.11,3.8015000000000003,0.1,4.0115,0.2,已敲出曾敲入,2017-10-30,3.9115,2017-11-30,3.8901,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.005471046912949085,-0.06565256295538902
产品444,10Y,S0059749,snowBall,2017-10-31,3.8917,2018-10-31,12个月,-0.11,3.7817000000000003,0.1,3.9917000000000002,0.2,已敲出曾敲入,2017-10-31,3.8917,2017-11-30,3.8901,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.00041113138217241385,-0.004933576586068966
产品445,10Y,S0059749,snowBall,2017-11-01,3.863,2018-11-01,12个月,-0.11,3.753,0.1,3.963,0.2,已敲出曾敲入,2017-11-01,3.863,2017-12-01,3.8852,24,1,0.08333333333333333,0.016666666666666666,0.2,0.005746828889464206,0.06896194667357047
产品446,10Y,S0059749,snowBall,2017-11-02,3.8718,2018-11-02,12个月,-0.11,3.7618,0.1,3.9718,0.2,已敲出曾敲入,2017-11-02,3.8718,2017-12-01,3.8852,23,1,0.08333333333333333,0.016666666666666666,0.2,0.0034609225683146505,0.041531070819775806
产品447,10Y,S0059749,snowBall,2017-11-03,3.8816,2018-11-02,12个月,-0.11,3.7716000000000003,0.1,3.9816000000000003,0.2,已敲出曾敲入,2017-11-03,3.8816,2017-12-01,3.8852,22,1,0.08333333333333333,0.016666666666666666,0.2,0.0009274525968672176,0.011129431162406611
产品448,10Y,S0059749,snowBall,2017-11-06,3.8694,2018-11-06,12个月,-0.11,3.7594000000000003,0.1,3.9694000000000003,0.2,已敲出曾敲入,2017-11-06,3.8694,2017-12-06,3.8752,24,1,0.08333333333333333,0.016666666666666666,0.2,0.0014989404041969578,0.017987284850363494
产品449,10Y,S0059749,snowBall,2017-11-07,3.8813,2018-11-07,12个月,-0.11,3.7713,0.1,3.9813,0.2,已敲出曾敲入,2017-11-07,3.8813,2017-12-07,3.8927,24,1,0.08333333333333333,0.016666666666666666,0.2,0.002937160229819824,0.03524592275783789
产品450,10Y,S0059749,snowBall,2017-11-08,3.8725,2018-11-08,12个月,-0.11,3.7625,0.1,3.9725,0.2,已敲出曾敲入,2017-11-08,3.8725,2017-12-08,3.9102,24,1,0.08333333333333333,0.016666666666666666,0.2,0.009735313105229126,0.11682375726274952
产品451,10Y,S0059749,snowBall,2017-11-09,3.8863,2018-11-09,12个月,-0.11,3.7763,0.1,3.9863,0.2,已敲出曾敲入,2017-11-09,3.8863,2017-12-08,3.9102,23,1,0.08333333333333333,0.016666666666666666,0.2,0.0061498083009547955,0.07379769961145755
产品452,10Y,S0059749,snowBall,2017-11-10,3.9,2018-11-09,12个月,-0.11,3.79,0.1,4.0,0.2,已敲出曾敲入,2017-11-10,3.9,2017-12-08,3.9102,22,1,0.08333333333333333,0.016666666666666666,0.2,0.002615384615384686,0.03138461538461623
产品453,10Y,S0059749,snowBall,2017-11-13,3.95,2018-11-13,12个月,-0.11,3.8400000000000003,0.1,4.05,0.2,已敲出曾敲入,2017-11-13,3.95,2017-12-13,3.9303,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.0049873417721519875,-0.05984810126582385
产品454,10Y,S0059749,snowBall,2017-11-14,3.9525,2018-11-14,12个月,-0.11,3.8425000000000002,0.1,4.0525,0.2,已敲出曾敲入,2017-11-14,3.9525,2017-12-14,3.9104,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.01065148640101199,-0.12781783681214387
产品455,10Y,S0059749,snowBall,2017-11-15,3.95,2018-11-15,12个月,-0.11,3.8400000000000003,0.1,4.05,0.2,已敲出曾敲入,2017-11-15,3.95,2017-12-15,3.8904,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.015088607594936687,-0.18106329113924025
产品456,10Y,S0059749,snowBall,2017-11-16,3.9225,2018-11-16,12个月,-0.11,3.8125,0.1,4.0225,0.2,已敲出曾敲入,2017-11-16,3.9225,2017-12-15,3.8904,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.008183556405353731,-0.09820267686424478
产品457,10Y,S0059749,snowBall,2017-11-17,3.92,2018-11-16,12个月,-0.11,3.81,0.1,4.02,0.2,已敲出曾敲入,2017-11-17,3.92,2017-12-15,3.8904,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.007551020408163245,-0.09061224489795894
产品458,10Y,S0059749,snowBall,2017-11-20,3.94,2018-11-20,12个月,-0.11,3.83,0.1,4.04,0.2,已敲出曾敲入,2017-11-20,3.94,2017-12-20,3.9005,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.010025380710659837,-0.12030456852791804
产品459,10Y,S0059749,snowBall,2017-11-21,3.95,2018-11-21,12个月,-0.11,3.8400000000000003,0.1,4.05,0.2,已敲出曾敲入,2017-11-21,3.95,2017-12-21,3.9005,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.012531645569620276,-0.1503797468354433
产品460,10Y,S0059749,snowBall,2017-11-22,3.985,2018-11-22,12个月,-0.11,3.875,0.1,4.085,0.2,已敲出曾敲入,2017-11-22,3.985,2017-12-22,3.878,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.026850690087829254,-0.32220828105395105
产品461,10Y,S0059749,snowBall,2017-11-23,3.9851,2018-11-23,12个月,-0.11,3.8751,0.1,4.0851,0.2,已敲出曾敲入,2017-11-23,3.9851,2017-12-22,3.878,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.02687510978394514,-0.32250131740734167
产品462,10Y,S0059749,snowBall,2017-11-24,3.9463,2018-11-23,12个月,-0.11,3.8363,0.1,4.0463,0.2,已敲出曾敲入,2017-11-24,3.9463,2017-12-22,3.878,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.01730735118972193,-0.20768821427666317
产品463,10Y,S0059749,snowBall,2017-11-27,3.9501,2018-11-27,12个月,-0.11,3.8401,0.1,4.0501,0.2,已敲出曾敲入,2017-11-27,3.9501,2017-12-27,3.8956,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.013797119060276919,-0.16556542872332303
产品464,10Y,S0059749,snowBall,2017-11-28,3.9601,2018-11-28,12个月,-0.11,3.8501000000000003,0.1,4.0601,0.2,已敲出曾敲入,2017-11-28,3.9601,2017-12-28,3.8857,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.018787404358475812,-0.22544885230170975
产品465,10Y,S0059749,snowBall,2017-11-29,3.9101,2018-11-29,12个月,-0.11,3.8001,0.1,4.0100999999999996,0.2,已敲出曾敲入,2017-11-29,3.9101,2017-12-29,3.8807,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.007518989284161504,-0.09022787140993804
产品466,10Y,S0059749,snowBall,2017-11-30,3.8901,2018-11-30,12个月,-0.11,3.7801,0.1,3.9901,0.2,已敲出曾敲入,2017-11-30,3.8901,2017-12-29,3.8807,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0024163903241561924,-0.02899668388987431
产品467,10Y,S0059749,snowBall,2017-12-01,3.8852,2018-11-30,12个月,-0.11,3.7752000000000003,0.1,3.9852000000000003,0.2,已敲出曾敲入,2017-12-01,3.8852,2017-12-29,3.8807,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.0011582415319675299,-0.013898898383610359
产品468,10Y,S0059749,snowBall,2017-12-04,3.8902,2018-12-04,12个月,-0.11,3.7802000000000002,0.1,3.9902,0.2,已敲出曾敲入,2017-12-04,3.8902,2018-01-04,3.9319,24,1,0.08333333333333333,0.016666666666666666,0.2,0.010719243226569253,0.12863091871883103
产品469,10Y,S0059749,snowBall,2017-12-05,3.8752,2018-12-05,12个月,-0.11,3.7652,0.1,3.9752,0.2,已敲出曾敲入,2017-12-05,3.8752,2018-01-05,3.9212,24,1,0.08333333333333333,0.016666666666666666,0.2,0.01187035507844758,0.14244426094137097
产品470,10Y,S0059749,snowBall,2017-12-06,3.8752,2018-12-06,12个月,-0.11,3.7652,0.1,3.9752,0.2,已敲出曾敲入,2017-12-06,3.8752,2018-01-05,3.9212,23,1,0.08333333333333333,0.016666666666666666,0.2,0.01187035507844758,0.14244426094137097
产品471,10Y,S0059749,snowBall,2017-12-07,3.8927,2018-12-07,12个月,-0.11,3.7827,0.1,3.9927,0.2,已敲出曾敲入,2017-12-07,3.8927,2018-01-05,3.9212,22,1,0.08333333333333333,0.016666666666666666,0.2,0.007321396460040486,0.08785675752048583
产品472,10Y,S0059749,snowBall,2017-12-08,3.9102,2018-12-07,12个月,-0.11,3.8002000000000002,0.1,4.0102,0.2,已敲出曾敲入,2017-12-08,3.9102,2018-01-08,3.911,22,1,0.08333333333333333,0.016666666666666666,0.2,0.0002045931154417424,0.002455117385300909
产品473,10Y,S0059749,snowBall,2017-12-11,3.9303,2018-12-11,12个月,-0.11,3.8203,0.1,4.0302999999999995,0.2,已敲出曾敲入,2017-12-11,3.9303,2018-01-11,3.9546,24,1,0.08333333333333333,0.016666666666666666,0.2,0.006182734142431867,0.0741928097091824
产品474,10Y,S0059749,snowBall,2017-12-12,3.9378,2018-12-12,12个月,-0.11,3.8278000000000003,0.1,4.0378,0.2,已敲出曾敲入,2017-12-12,3.9378,2018-01-12,3.9337,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.0010411905124689813,-0.012494286149627776
产品475,10Y,S0059749,snowBall,2017-12-13,3.9303,2018-12-13,12个月,-0.11,3.8203,0.1,4.0302999999999995,0.2,已敲出曾敲入,2017-12-13,3.9303,2018-01-12,3.9337,23,1,0.08333333333333333,0.016666666666666666,0.2,0.0008650739129327789,0.010380886955193347
产品476,10Y,S0059749,snowBall,2017-12-14,3.9104,2018-12-14,12个月,-0.11,3.8004000000000002,0.1,4.0104,0.2,已敲出曾敲入,2017-12-14,3.9104,2018-01-12,3.9337,22,1,0.08333333333333333,0.016666666666666666,0.2,0.005958469721767612,0.07150163666121134
产品477,10Y,S0059749,snowBall,2017-12-15,3.8904,2018-12-14,12个月,-0.11,3.7804,0.1,3.9904,0.2,已敲出曾敲入,2017-12-15,3.8904,2018-01-15,3.965,22,1,0.08333333333333333,0.016666666666666666,0.2,0.019175406127904582,0.23010487353485498
产品478,10Y,S0059749,snowBall,2017-12-18,3.8904,2018-12-18,12个月,-0.11,3.7804,0.1,3.9904,0.2,已敲出曾敲入,2017-12-18,3.8904,2018-01-18,3.9797,24,1,0.08333333333333333,0.016666666666666666,0.2,0.022953937898416488,0.27544725478099785
产品479,10Y,S0059749,snowBall,2017-12-19,3.9005,2018-12-19,12个月,-0.11,3.7905,0.1,4.0005,0.2,已敲出曾敲入,2017-12-19,3.9005,2018-01-19,3.9754,24,1,0.08333333333333333,0.016666666666666666,0.2,0.019202666324830142,0.2304319958979617
产品480,10Y,S0059749,snowBall,2017-12-20,3.9005,2018-12-20,12个月,-0.11,3.7905,0.1,4.0005,0.2,已敲出曾敲入,2017-12-20,3.9005,2018-01-19,3.9754,23,1,0.08333333333333333,0.016666666666666666,0.2,0.019202666324830142,0.2304319958979617
产品481,10Y,S0059749,snowBall,2017-12-21,3.9005,2018-12-21,12个月,-0.11,3.7905,0.1,4.0005,0.2,已敲出曾敲入,2017-12-21,3.9005,2018-01-19,3.9754,22,1,0.08333333333333333,0.016666666666666666,0.2,0.019202666324830142,0.2304319958979617
产品482,10Y,S0059749,snowBall,2017-12-22,3.878,2018-12-21,12个月,-0.11,3.7680000000000002,0.1,3.978,0.2,已敲出曾敲入,2017-12-22,3.878,2018-01-22,3.9522,22,1,0.08333333333333333,0.016666666666666666,0.2,0.019133574007220266,0.2296028880866432
产品483,10Y,S0059749,snowBall,2017-12-25,3.8731,2018-12-25,12个月,-0.11,3.7631,0.1,3.9731,0.2,已敲出曾敲入,2017-12-25,3.8731,2018-01-25,3.9435,24,1,0.08333333333333333,0.016666666666666666,0.2,0.018176654359556954,0.21811985231468345
产品484,10Y,S0059749,snowBall,2017-12-26,3.8881,2018-12-26,12个月,-0.11,3.7781000000000002,0.1,3.9881,0.2,已敲出曾敲入,2017-12-26,3.8881,2018-01-26,3.9365,24,1,0.08333333333333333,0.016666666666666666,0.2,0.012448239500012948,0.14937887400015537
产品485,10Y,S0059749,snowBall,2017-12-27,3.8956,2018-12-27,12个月,-0.11,3.7856,0.1,3.9956,0.2,已敲出曾敲入,2017-12-27,3.8956,2018-01-26,3.9365,23,1,0.08333333333333333,0.016666666666666666,0.2,0.010499024540507218,0.12598829448608662
产品486,10Y,S0059749,snowBall,2017-12-28,3.8857,2018-12-28,12个月,-0.11,3.7757,0.1,3.9857,0.2,已敲出曾敲入,2017-12-28,3.8857,2018-01-26,3.9365,22,1,0.08333333333333333,0.016666666666666666,0.2,0.013073577476387932,0.15688292971665518
产品487,10Y,S0059749,snowBall,2017-12-29,3.8807,2018-12-28,12个月,-0.11,3.7707,0.1,3.9807,0.2,已敲出曾敲入,2017-12-29,3.8807,2018-01-29,3.9368,22,1,0.08333333333333333,0.016666666666666666,0.2,0.01445615481742979,0.17347385780915747
产品488,10Y,S0059749,snowBall,2018-01-02,3.9008,2019-01-02,12个月,-0.11,3.7908,0.1,4.0008,0.2,已敲出曾敲入,2018-01-02,3.9008,2018-02-02,3.9092,25,1,0.08333333333333333,0.016666666666666666,0.2,0.0021534044298605615,0.025840853158326738
产品489,10Y,S0059749,snowBall,2018-01-03,3.9162,2019-01-03,12个月,-0.11,3.8062,0.1,4.0161999999999995,0.2,已敲出曾敲入,2018-01-03,3.9162,2018-02-02,3.9092,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.0017874470149634725,-0.02144936417956167
产品490,10Y,S0059749,snowBall,2018-01-04,3.9319,2019-01-04,12个月,-0.11,3.8219000000000003,0.1,4.0319,0.2,已敲出曾敲入,2018-01-04,3.9319,2018-02-02,3.9092,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.005773290266792186,-0.06927948320150623
产品491,10Y,S0059749,snowBall,2018-01-05,3.9212,2019-01-04,12个月,-0.11,3.8112,0.1,4.021199999999999,0.2,已敲出曾敲入,2018-01-05,3.9212,2018-02-05,3.9167,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.001147607875140233,-0.013771294501682796
产品492,10Y,S0059749,snowBall,2018-01-08,3.911,2019-01-08,12个月,-0.11,3.801,0.1,4.011,0.2,已敲出曾敲入,2018-01-08,3.911,2018-02-08,3.8801,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.007900792636154397,-0.09480951163385276
产品493,10Y,S0059749,snowBall,2018-01-09,3.8909,2019-01-09,12个月,-0.11,3.7809,0.1,3.9909,0.2,已敲出曾敲入,2018-01-09,3.8909,2018-02-09,3.88,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.0028014084145056017,-0.03361690097406722
产品494,10Y,S0059749,snowBall,2018-01-10,3.9201,2019-01-10,12个月,-0.11,3.8101000000000003,0.1,4.0201,0.2,已敲出曾敲入,2018-01-10,3.9201,2018-02-09,3.88,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.010229330884416243,-0.12275197061299492
产品495,10Y,S0059749,snowBall,2018-01-11,3.9546,2019-01-11,12个月,-0.11,3.8446000000000002,0.1,4.0546,0.2,已敲出曾敲入,2018-01-11,3.9546,2018-02-09,3.88,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.018864107621504145,-0.22636929145804974
产品496,10Y,S0059749,snowBall,2018-01-12,3.9337,2019-01-11,12个月,-0.11,3.8237,0.1,4.0337,0.2,已敲出曾敲入,2018-01-12,3.9337,2018-02-12,3.875,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.014922337748175973,-0.17906805297811168
产品497,10Y,S0059749,snowBall,2018-01-15,3.965,2019-01-15,12个月,-0.11,3.855,0.1,4.0649999999999995,0.2,已敲出曾敲入,2018-01-15,3.965,2018-02-14,3.8702,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.023909205548549806,-0.28691046658259767
产品498,10Y,S0059749,snowBall,2018-01-16,3.9596,2019-01-16,12个月,-0.11,3.8496,0.1,4.0596,0.2,已敲出曾敲入,2018-01-16,3.9596,2018-02-14,3.8702,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.022578038185675275,-0.2709364582281033
产品499,10Y,S0059749,snowBall,2018-01-17,3.9597,2019-01-17,12个月,-0.11,3.8497000000000003,0.1,4.0597,0.2,已敲出曾敲入,2018-01-17,3.9597,2018-02-14,3.8702,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.022602722428466837,-0.27123266914160205
产品500,10Y,S0059749,snowBall,2018-01-18,3.9797,2019-01-18,12个月,-0.11,3.8697,0.1,4.0797,0.2,已敲出曾敲入,2018-01-18,3.9797,2018-02-14,3.8702,21,1,0.08333333333333333,0.016666666666666666,0.2,-0.02751463678166688,-0.33017564138000255
产品501,10Y,S0059749,snowBall,2018-01-19,3.9754,2019-01-18,12个月,-0.11,3.8654,0.1,4.0754,0.2,已敲出曾敲入,2018-01-19,3.9754,2018-02-14,3.8702,20,1,0.08333333333333333,0.016666666666666666,0.2,-0.026462745887206318,-0.3175529506464758
