产品名称,挂钩标的,标的代码,结构,成立日,初始点位,到期日,期限,敲出阈值,敲出价格,敲入阈值,敲入价格,票息,状态,敲入日期,敲入点位,敲出日期,敲出点位,存续时长(日),存续时长(月),存续时长(年),实际损益,实际年化损益,标的资产实际损益,标的资产年化损益
产品841,ZZ500,000905.SH,snowBall,2019-06-19,4858.9164,2020-06-19,12个月,0.97,4713.148908,0.1,485.89164000000005,0.2,已敲出未曾敲入,,,2019-07-19,4878.6903,24,1,0.08333333333333333,0.016666666666666666,0.2,0.004069611076247481,0.048835332914969776
产品842,ZZ500,000905.SH,snowBall,2019-06-20,4954.7338,2020-06-19,12个月,0.97,4806.091786,0.1,495.47338,0.2,已敲出未曾敲入,,,2019-07-19,4878.6903,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.01534764592196658,-0.18417175106359895
产品843,ZZ500,000905.SH,snowBall,2019-06-21,5021.3051,2020-06-19,12个月,0.97,4870.6659469999995,0.1,502.13050999999996,0.2,已敲出未曾敲入,,,2019-07-19,4878.6903,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.028401938770858504,-0.34082326525030204
产品844,ZZ500,000905.SH,snowBall,2019-06-24,5024.2046,2020-06-24,12个月,0.97,4873.478462,0.1,502.42046000000005,0.2,已敲出未曾敲入,,,2019-08-23,4887.9024,46,2,0.16666666666666666,0.03333333333333333,0.2,-0.02712911014810182,-0.16277466088861092
产品845,ZZ500,000905.SH,snowBall,2019-06-25,4974.9882,2020-06-24,12个月,0.97,4825.738554,0.1,497.49882,0.2,已敲出未曾敲入,,,2019-07-25,4891.6432,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.01675280355438824,-0.20103364265265888
产品846,ZZ500,000905.SH,snowBall,2019-06-26,4962.5936,2020-06-24,12个月,0.97,4813.715792,0.1,496.25936,0.2,已敲出未曾敲入,,,2019-07-26,4898.1099,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.012993951388644787,-0.15592741666373744
产品847,ZZ500,000905.SH,snowBall,2019-06-27,5007.4833,2020-06-24,12个月,0.97,4857.258801,0.1,500.74833,0.2,已敲出未曾敲入,,,2019-07-26,4898.1099,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.021841989967295472,-0.26210387960754566
产品848,ZZ500,000905.SH,snowBall,2019-06-28,4950.4798,2020-06-24,12个月,0.97,4801.965406,0.1,495.04798000000005,0.2,已敲出未曾敲入,,,2019-07-26,4898.1099,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.010578752386788737,-0.12694502864146484
产品849,ZZ500,000905.SH,snowBall,2019-07-01,5100.2619,2020-07-01,12个月,0.97,4947.254043,0.1,510.02619000000004,0.2,已敲出未曾敲入,,,2019-11-01,4962.3495,85,4,0.3333333333333333,0.06666666666666667,0.2,-0.027040258462021405,-0.08112077538606421
产品850,ZZ500,000905.SH,snowBall,2019-07-02,5084.41,2020-07-02,12个月,0.97,4931.8777,0.1,508.44100000000003,0.2,已敲出未曾敲入,,,2019-09-02,5008.2958,46,2,0.16666666666666666,0.03333333333333333,0.2,-0.014970114526562606,-0.08982068715937563
产品851,ZZ500,000905.SH,snowBall,2019-07-03,5040.7227,2020-07-03,12个月,0.97,4889.501019,0.1,504.07227000000006,0.2,已敲出未曾敲入,,,2019-09-03,5044.1805,46,2,0.16666666666666666,0.03333333333333333,0.2,0.000685973064933787,0.004115838389602722
产品852,ZZ500,000905.SH,snowBall,2019-07-04,5025.0207,2020-07-03,12个月,0.97,4874.270079,0.1,502.50207,0.2,已敲出未曾敲入,,,2019-09-04,5093.2662,46,2,0.16666666666666666,0.03333333333333333,0.2,0.013581138083669897,0.08148682850201938
产品853,ZZ500,000905.SH,snowBall,2019-07-05,5042.6599,2020-07-03,12个月,0.97,4891.3801029999995,0.1,504.26599,0.2,已敲出未曾敲入,,,2019-09-05,5138.4051,46,2,0.16666666666666666,0.03333333333333333,0.2,0.018987042929466735,0.11392225757680041
产品854,ZZ500,000905.SH,snowBall,2019-07-08,4870.7807,2020-07-08,12个月,0.97,4724.657279,0.1,487.07807,0.2,已敲出未曾敲入,,,2019-09-06,5154.6378,46,2,0.16666666666666666,0.03333333333333333,0.2,0.05827753649430378,0.3496652189658227
产品855,ZZ500,000905.SH,snowBall,2019-07-09,4881.6235,2020-07-09,12个月,0.97,4735.174795,0.1,488.16235,0.2,已敲出未曾敲入,,,2019-09-09,5263.4594,46,2,0.16666666666666666,0.03333333333333333,0.2,0.07821903921922702,0.4693142353153621
产品856,ZZ500,000905.SH,snowBall,2019-07-10,4843.8649,2020-07-10,12个月,0.97,4698.5489529999995,0.1,484.38649,0.2,已敲出未曾敲入,,,2019-09-10,5245.305,46,2,0.16666666666666666,0.03333333333333333,0.2,0.08287599020360803,0.4972559412216482
产品857,ZZ500,000905.SH,snowBall,2019-07-11,4844.5474,2020-07-10,12个月,0.97,4699.210978,0.1,484.4547400000001,0.2,已敲出未曾敲入,,,2019-09-11,5217.2913,46,2,0.16666666666666666,0.03333333333333333,0.2,0.07694091299426642,0.4616454779655985
产品858,ZZ500,000905.SH,snowBall,2019-07-12,4861.5679,2020-07-10,12个月,0.97,4715.720863,0.1,486.15679,0.2,已敲出未曾敲入,,,2019-09-12,5242.6115,46,2,0.16666666666666666,0.03333333333333333,0.2,0.07837874690591073,0.4702724814354644
产品859,ZZ500,000905.SH,snowBall,2019-07-15,4925.3243,2020-07-15,12个月,0.97,4777.564571,0.1,492.53243000000003,0.2,已敲出未曾敲入,,,2019-09-12,5242.6115,45,2,0.16666666666666666,0.03333333333333333,0.2,0.06441955507376429,0.38651733044258574
产品860,ZZ500,000905.SH,snowBall,2019-07-16,4932.0458,2020-07-16,12个月,0.97,4784.084425999999,0.1,493.20458,0.2,已敲出未曾敲入,,,2019-09-16,5250.3398,45,2,0.16666666666666666,0.03333333333333333,0.2,0.06453589705107765,0.3872153823064659
产品861,ZZ500,000905.SH,snowBall,2019-07-17,4929.085,2020-07-17,12个月,0.97,4781.21245,0.1,492.9085,0.2,已敲出未曾敲入,,,2019-09-17,5140.4502,45,2,0.16666666666666666,0.03333333333333333,0.2,0.04288122440574682,0.2572873464344809
产品862,ZZ500,000905.SH,snowBall,2019-07-18,4844.1087,2020-07-17,12个月,0.97,4698.785438999999,0.1,484.41087,0.2,已敲出未曾敲入,,,2019-08-16,4722.6625,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0250709072651486,-0.3008508871817832
产品863,ZZ500,000905.SH,snowBall,2019-07-19,4878.6903,2020-07-17,12个月,0.97,4732.329591,0.1,487.86903000000007,0.2,已敲出未曾敲入,,,2019-08-19,4875.0363,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0007489715016344434,-0.00898765801961332
产品864,ZZ500,000905.SH,snowBall,2019-07-22,4776.5749,2020-07-22,12个月,0.97,4633.277652999999,0.1,477.65749,0.2,已敲出未曾敲入,,,2019-08-22,4887.9142,25,1,0.08333333333333333,0.016666666666666666,0.2,0.023309442923212798,0.27971331507855357
产品865,ZZ500,000905.SH,snowBall,2019-07-23,4823.9182,2020-07-23,12个月,0.97,4679.200654,0.1,482.39182000000005,0.2,已敲出未曾敲入,,,2019-08-23,4887.9024,25,1,0.08333333333333333,0.016666666666666666,0.2,0.013263947966613454,0.15916737559936145
产品866,ZZ500,000905.SH,snowBall,2019-07-24,4873.0271,2020-07-24,12个月,0.97,4726.836287,0.1,487.30271000000005,0.2,已敲出未曾敲入,,,2019-08-23,4887.9024,24,1,0.08333333333333333,0.016666666666666666,0.2,0.0030525789606217213,0.036630947527460656
产品867,ZZ500,000905.SH,snowBall,2019-07-25,4891.6432,2020-07-24,12个月,0.97,4744.8939040000005,0.1,489.1643200000001,0.2,已敲出未曾敲入,,,2019-08-23,4887.9024,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0007647327998085984,-0.009176793597703181
产品868,ZZ500,000905.SH,snowBall,2019-07-26,4898.1099,2020-07-24,12个月,0.97,4751.166603000001,0.1,489.81099000000006,0.2,已敲出未曾敲入,,,2019-08-26,4855.4584,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.008707746635084668,-0.10449295962101601
产品869,ZZ500,000905.SH,snowBall,2019-07-29,4897.0183,2020-07-29,12个月,0.97,4750.107751,0.1,489.70183,0.2,已敲出未曾敲入,,,2019-08-29,4934.1838,25,1,0.08333333333333333,0.016666666666666666,0.2,0.007589414154323348,0.09107296985188018
产品870,ZZ500,000905.SH,snowBall,2019-07-30,4922.9175,2020-07-30,12个月,0.97,4775.229974999999,0.1,492.29175,0.2,已敲出未曾敲入,,,2019-08-30,4886.494,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.007398763030255884,-0.0887851563630706
产品871,ZZ500,000905.SH,snowBall,2019-07-31,4903.203,2020-07-31,12个月,0.97,4756.10691,0.1,490.3203000000001,0.2,已敲出未曾敲入,,,2019-08-30,4886.494,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.0034077724295732414,-0.0408932691548789
产品872,ZZ500,000905.SH,snowBall,2019-08-01,4870.469,2020-07-31,12个月,0.97,4724.3549299999995,0.1,487.04690000000005,0.2,已敲出未曾敲入,,,2019-08-30,4886.494,23,1,0.08333333333333333,0.016666666666666666,0.2,0.0032902375520713623,0.03948285062485635
产品873,ZZ500,000905.SH,snowBall,2019-08-02,4809.9198,2020-07-31,12个月,0.97,4665.622205999999,0.1,480.99198,0.2,已敲出未曾敲入,,,2019-09-02,5008.2958,23,1,0.08333333333333333,0.016666666666666666,0.2,0.041243099313215126,0.4949171917585815
产品874,ZZ500,000905.SH,snowBall,2019-08-05,4751.9846,2020-08-05,12个月,0.97,4609.425061999999,0.1,475.19846,0.2,已敲出未曾敲入,,,2019-09-05,5138.4051,25,1,0.08333333333333333,0.016666666666666666,0.2,0.08131770881580724,0.9758125057896869
产品875,ZZ500,000905.SH,snowBall,2019-08-06,4650.5627,2020-08-06,12个月,0.97,4511.045819,0.1,465.05627000000004,0.2,已敲出未曾敲入,,,2019-09-06,5154.6378,25,1,0.08333333333333333,0.016666666666666666,0.2,0.10839013094049887,1.3006815712859865
产品876,ZZ500,000905.SH,snowBall,2019-08-07,4626.3641,2020-08-07,12个月,0.97,4487.573176999999,0.1,462.63641,0.2,已敲出未曾敲入,,,2019-09-06,5154.6378,24,1,0.08333333333333333,0.016666666666666666,0.2,0.11418766196979635,1.3702519436375562
产品877,ZZ500,000905.SH,snowBall,2019-08-08,4656.1009,2020-08-07,12个月,0.97,4516.417873,0.1,465.61009000000007,0.2,已敲出未曾敲入,,,2019-09-06,5154.6378,23,1,0.08333333333333333,0.016666666666666666,0.2,0.10707175611250186,1.2848610733500223
产品878,ZZ500,000905.SH,snowBall,2019-08-09,4600.3526,2020-08-07,12个月,0.97,4462.342022,0.1,460.03526000000005,0.2,已敲出未曾敲入,,,2019-09-09,5263.4594,23,1,0.08333333333333333,0.016666666666666666,0.2,0.14414260333001416,1.72971123996017
产品879,ZZ500,000905.SH,snowBall,2019-08-12,4685.045,2020-08-12,12个月,0.97,4544.49365,0.1,468.5045,0.2,已敲出未曾敲入,,,2019-09-12,5242.6115,25,1,0.08333333333333333,0.016666666666666666,0.2,0.11900984942513881,1.4281181931016658
产品880,ZZ500,000905.SH,snowBall,2019-08-13,4658.3884,2020-08-13,12个月,0.97,4518.636748,0.1,465.83884,0.2,已敲出未曾敲入,,,2019-09-12,5242.6115,24,1,0.08333333333333333,0.016666666666666666,0.2,0.1254131364400617,1.5049576372807403
产品881,ZZ500,000905.SH,snowBall,2019-08-14,4683.8403,2020-08-14,12个月,0.97,4543.325091,0.1,468.38403,0.2,已敲出未曾敲入,,,2019-09-12,5242.6115,23,1,0.08333333333333333,0.016666666666666666,0.2,0.11929766264661068,1.4315719517593282
产品882,ZZ500,000905.SH,snowBall,2019-08-15,4706.5504,2020-08-14,12个月,0.97,4565.353888,0.1,470.65504000000004,0.2,已敲出未曾敲入,,,2019-09-12,5242.6115,22,1,0.08333333333333333,0.016666666666666666,0.2,0.11389681495814852,1.3667617794977822
产品883,ZZ500,000905.SH,snowBall,2019-08-16,4722.6625,2020-08-14,12个月,0.97,4580.982625000001,0.1,472.26625000000007,0.2,已敲出未曾敲入,,,2019-09-16,5250.3398,22,1,0.08333333333333333,0.016666666666666666,0.2,0.11173301077517173,1.3407961293020607
产品884,ZZ500,000905.SH,snowBall,2019-08-19,4875.0363,2020-08-19,12个月,0.97,4728.785210999999,0.1,487.50363,0.2,已敲出未曾敲入,,,2019-09-19,5191.6687,24,1,0.08333333333333333,0.016666666666666666,0.2,0.06494975227158828,0.7793970272590593
产品885,ZZ500,000905.SH,snowBall,2019-08-20,4872.6061,2020-08-20,12个月,0.97,4726.427917,0.1,487.26061000000004,0.2,已敲出未曾敲入,,,2019-09-20,5204.4848,24,1,0.08333333333333333,0.016666666666666666,0.2,0.06811112845752088,0.8173335414902505
产品886,ZZ500,000905.SH,snowBall,2019-08-21,4882.7213,2020-08-21,12个月,0.97,4736.239661,0.1,488.27213000000006,0.2,已敲出未曾敲入,,,2019-09-20,5204.4848,23,1,0.08333333333333333,0.016666666666666666,0.2,0.06589839563441813,0.7907807476130175
产品887,ZZ500,000905.SH,snowBall,2019-08-22,4887.9142,2020-08-21,12个月,0.97,4741.276774,0.1,488.79142,0.2,已敲出未曾敲入,,,2019-09-20,5204.4848,22,1,0.08333333333333333,0.016666666666666666,0.2,0.06476598955030766,0.7771918746036919
产品888,ZZ500,000905.SH,snowBall,2019-08-23,4887.9024,2020-08-21,12个月,0.97,4741.2653279999995,0.1,488.79024000000004,0.2,已敲出未曾敲入,,,2019-09-23,5171.484,22,1,0.08333333333333333,0.016666666666666666,0.2,0.05801703405534453,0.6962044086641344
产品889,ZZ500,000905.SH,snowBall,2019-08-26,4855.4584,2020-08-26,12个月,0.97,4709.794648,0.1,485.54584000000006,0.2,已敲出未曾敲入,,,2019-09-26,4970.2403,24,1,0.08333333333333333,0.016666666666666666,0.2,0.023639765917879085,0.283677191014549
产品890,ZZ500,000905.SH,snowBall,2019-08-27,4936.1238,2020-08-27,12个月,0.97,4788.040086,0.1,493.61238000000003,0.2,已敲出未曾敲入,,,2019-09-27,5005.6299,24,1,0.08333333333333333,0.016666666666666666,0.2,0.014081109554018756,0.16897331464822507
产品891,ZZ500,000905.SH,snowBall,2019-08-28,4928.1935,2020-08-28,12个月,0.97,4780.347695,0.1,492.81935000000004,0.2,已敲出未曾敲入,,,2019-09-27,5005.6299,23,1,0.08333333333333333,0.016666666666666666,0.2,0.015712938219653916,0.188555258635847
产品892,ZZ500,000905.SH,snowBall,2019-08-29,4934.1838,2020-08-28,12个月,0.97,4786.158286,0.1,493.41838,0.2,已敲出未曾敲入,,,2019-09-27,5005.6299,22,1,0.08333333333333333,0.016666666666666666,0.2,0.014479821363768464,0.17375785636522156
产品893,ZZ500,000905.SH,snowBall,2019-08-30,4886.494,2020-08-28,12个月,0.97,4739.899179999999,0.1,488.6494,0.2,已敲出未曾敲入,,,2019-09-30,4940.903,22,1,0.08333333333333333,0.016666666666666666,0.2,0.01113456805636126,0.13361481667633512
产品894,ZZ500,000905.SH,snowBall,2019-09-02,5008.2958,2020-09-02,12个月,0.97,4858.046926,0.1,500.82958,0.2,已敲出未曾敲入,,,2019-09-30,4940.903,21,1,0.08333333333333333,0.016666666666666666,0.2,-0.013456233954871388,-0.16147480745845666
产品895,ZZ500,000905.SH,snowBall,2019-09-03,5044.1805,2020-09-03,12个月,0.97,4892.855085,0.1,504.41805000000005,0.2,已敲出未曾敲入,,,2019-09-30,4940.903,20,1,0.08333333333333333,0.016666666666666666,0.2,-0.02047458452369022,-0.24569501428428264
产品896,ZZ500,000905.SH,snowBall,2019-09-04,5093.2662,2020-09-04,12个月,0.97,4940.4682139999995,0.1,509.32662000000005,0.2,已敲出未曾敲入,,,2019-09-30,4940.903,19,1,0.08333333333333333,0.016666666666666666,0.2,-0.029914635131381817,-0.3589756215765818
产品897,ZZ500,000905.SH,snowBall,2019-09-05,5138.4051,2020-09-04,12个月,0.97,4984.252947,0.1,513.84051,0.2,已敲出未曾敲入,,,2019-11-05,5025.3029,39,2,0.16666666666666666,0.03333333333333333,0.2,-0.022011148945808134,-0.1320668936748488
产品898,ZZ500,000905.SH,snowBall,2019-09-06,5154.6378,2020-09-04,12个月,0.97,4999.998666,0.1,515.46378,0.2,已敲出未曾敲入,,,2019-12-06,5010.5104,61,3,0.25,0.05000000000000001,0.20000000000000004,-0.027960723059920922,-0.11184289223968369
产品899,ZZ500,000905.SH,snowBall,2019-09-09,5263.4594,2020-09-09,12个月,0.97,5105.555617999999,0.1,526.34594,0.2,已敲出未曾敲入,,,2020-01-09,5497.5429,83,4,0.3333333333333333,0.06666666666666667,0.2,0.044473317301545245,0.13341995190463574
产品900,ZZ500,000905.SH,snowBall,2019-09-10,5245.305,2020-09-10,12个月,0.97,5087.94585,0.1,524.5305000000001,0.2,已敲出未曾敲入,,,2020-01-10,5480.2279,83,4,0.3333333333333333,0.06666666666666667,0.2,0.04478727166485075,0.13436181499455224
产品901,ZZ500,000905.SH,snowBall,2019-09-11,5217.2913,2020-09-11,12个月,0.97,5060.772561,0.1,521.72913,0.2,已敲出未曾敲入,,,2020-01-10,5480.2279,82,4,0.3333333333333333,0.06666666666666667,0.2,0.05039714765399439,0.15119144296198317
产品902,ZZ500,000905.SH,snowBall,2019-09-12,5242.6115,2020-09-11,12个月,0.97,5085.333155,0.1,524.26115,0.2,已敲出未曾敲入,,,2020-01-10,5480.2279,81,4,0.3333333333333333,0.06666666666666667,0.2,0.0453240527168568,0.1359721581505704
产品903,ZZ500,000905.SH,snowBall,2019-09-16,5250.3398,2020-09-16,12个月,0.97,5092.829605999999,0.1,525.03398,0.2,已敲出未曾敲入,,,2019-12-16,5166.0391,62,3,0.25,0.05000000000000001,0.20000000000000004,-0.01605623696965286,-0.06422494787861144
产品904,ZZ500,000905.SH,snowBall,2019-09-17,5140.4502,2020-09-17,12个月,0.97,4986.236694,0.1,514.04502,0.2,已敲出未曾敲入,,,2019-10-17,5029.854,19,1,0.08333333333333333,0.016666666666666666,0.2,-0.02151488599189233,-0.25817863190270796
产品905,ZZ500,000905.SH,snowBall,2019-09-18,5141.0381,2020-09-18,12个月,0.97,4986.806957,0.1,514.10381,0.2,已敲出未曾敲入,,,2019-12-18,5235.1248,62,3,0.25,0.05000000000000001,0.20000000000000004,0.01830110926429418,0.07320443705717672
产品906,ZZ500,000905.SH,snowBall,2019-09-19,5191.6687,2020-09-18,12个月,0.97,5035.918639,0.1,519.16687,0.2,已敲出未曾敲入,,,2019-12-19,5241.7376,62,3,0.25,0.05000000000000001,0.20000000000000004,0.009644086110502492,0.03857634444200997
产品907,ZZ500,000905.SH,snowBall,2019-09-20,5204.4848,2020-09-18,12个月,0.97,5048.350256,0.1,520.44848,0.2,已敲出未曾敲入,,,2019-12-20,5184.6752,62,3,0.25,0.05000000000000001,0.20000000000000004,-0.0038062557123811347,-0.015225022849524539
产品908,ZZ500,000905.SH,snowBall,2019-09-23,5171.484,2020-09-23,12个月,0.97,5016.339480000001,0.1,517.1484,0.2,已敲出未曾敲入,,,2019-12-23,5084.3505,62,3,0.25,0.05000000000000001,0.20000000000000004,-0.016848838747253403,-0.06739535498901361
产品909,ZZ500,000905.SH,snowBall,2019-09-24,5180.7418,2020-09-24,12个月,0.97,5025.319546,0.1,518.07418,0.2,已敲出未曾敲入,,,2019-12-24,5162.0702,62,3,0.25,0.05000000000000001,0.20000000000000004,-0.00360403986934843,-0.01441615947739372
产品910,ZZ500,000905.SH,snowBall,2019-09-25,5087.0091,2020-09-25,12个月,0.97,4934.398827,0.1,508.70091,0.2,已敲出未曾敲入,,,2019-10-25,4994.5684,19,1,0.08333333333333333,0.016666666666666666,0.2,-0.0181719155957476,-0.2180629871489712
产品911,ZZ500,000905.SH,snowBall,2019-09-26,4970.2403,2020-09-25,12个月,0.97,4821.133091000001,0.1,497.02403000000004,0.2,已敲出未曾敲入,,,2019-10-25,4994.5684,18,1,0.08333333333333333,0.016666666666666666,0.2,0.004894753277824293,0.058737039333891516
产品912,ZZ500,000905.SH,snowBall,2019-09-27,5005.6299,2020-09-25,12个月,0.97,4855.461002999999,0.1,500.56299,0.2,已敲出未曾敲入,,,2019-10-25,4994.5684,17,1,0.08333333333333333,0.016666666666666666,0.2,-0.002209811796113792,-0.026517741553365504
产品913,ZZ500,000905.SH,snowBall,2019-09-30,4940.903,2020-09-30,12个月,0.97,4792.67591,0.1,494.09030000000007,0.2,已敲出未曾敲入,,,2019-10-30,4947.8954,19,1,0.08333333333333333,0.016666666666666666,0.2,0.0014152068963912967,0.01698248275669556
产品914,ZZ500,000905.SH,snowBall,2019-10-08,4941.7607,2020-09-30,12个月,0.97,4793.507879,0.1,494.17607,0.2,已敲出未曾敲入,,,2019-11-08,4988.2938,25,1,0.08333333333333333,0.016666666666666666,0.2,0.009416299741102474,0.11299559689322969
产品915,ZZ500,000905.SH,snowBall,2019-10-09,4982.9535,2020-10-09,12个月,0.97,4833.464894999999,0.1,498.29535,0.2,已敲出未曾敲入,,,2019-11-08,4988.2938,24,1,0.08333333333333333,0.016666666666666666,0.2,0.0010717137938374144,0.012860565526048973
产品916,ZZ500,000905.SH,snowBall,2019-10-10,5046.3594,2020-10-09,12个月,0.97,4894.968618,0.1,504.63594000000006,0.2,已敲出未曾敲入,,,2019-11-08,4988.2938,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.011506433727252907,-0.13807720472703489
产品917,ZZ500,000905.SH,snowBall,2019-10-11,5055.5165,2020-10-09,12个月,0.97,4903.8510049999995,0.1,505.55165,0.2,已敲出未曾敲入,,,2019-12-11,5027.2784,45,2,0.16666666666666666,0.03333333333333333,0.2,-0.005585601392063433,-0.0335136083523806
产品918,ZZ500,000905.SH,snowBall,2019-10-14,5131.1312,2020-10-14,12个月,0.97,4977.197263999999,0.1,513.11312,0.2,已敲出未曾敲入,,,2019-12-13,5073.6858,46,2,0.16666666666666666,0.03333333333333333,0.2,-0.011195465046771713,-0.06717279028063028
产品919,ZZ500,000905.SH,snowBall,2019-10-15,5061.0029,2020-10-15,12个月,0.97,4909.172813,0.1,506.1002900000001,0.2,已敲出未曾敲入,,,2019-12-13,5073.6858,45,2,0.16666666666666666,0.03333333333333333,0.2,0.002506005282075563,0.015036031692453378
产品920,ZZ500,000905.SH,snowBall,2019-10-16,5038.356,2020-10-16,12个月,0.97,4887.20532,0.1,503.8356,0.2,已敲出未曾敲入,,,2019-12-16,5166.0391,45,2,0.16666666666666666,0.03333333333333333,0.2,0.025342214801812313,0.15205328881087388
产品921,ZZ500,000905.SH,snowBall,2019-10-17,5029.854,2020-10-16,12个月,0.97,4878.95838,0.1,502.9854,0.2,已敲出未曾敲入,,,2019-12-17,5236.0624,45,2,0.16666666666666666,0.03333333333333333,0.2,0.04099689573494558,0.2459813744096735
产品922,ZZ500,000905.SH,snowBall,2019-10-18,4961.8072,2020-10-16,12个月,0.97,4812.9529840000005,0.1,496.18072000000006,0.2,已敲出未曾敲入,,,2019-11-18,4892.4609,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.013976016641678468,-0.16771219970014162
产品923,ZZ500,000905.SH,snowBall,2019-10-21,4951.0354,2020-10-21,12个月,0.97,4802.504338,0.1,495.10354,0.2,已敲出未曾敲入,,,2019-11-21,4945.7188,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.0010738359899425953,-0.012886031879311144
产品924,ZZ500,000905.SH,snowBall,2019-10-22,5005.5525,2020-10-22,12个月,0.97,4855.385925,0.1,500.55525,0.2,已敲出未曾敲入,,,2019-11-22,4904.0828,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.020271428578563455,-0.24325714294276146
产品925,ZZ500,000905.SH,snowBall,2019-10-23,4967.1949,2020-10-23,12个月,0.97,4818.179053,0.1,496.71949000000006,0.2,已敲出未曾敲入,,,2019-11-22,4904.0828,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.01270578289569435,-0.1524693947483322
产品926,ZZ500,000905.SH,snowBall,2019-10-24,4958.2465,2020-10-23,12个月,0.97,4809.499105,0.1,495.82465,0.2,已敲出未曾敲入,,,2019-11-22,4904.0828,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.010923962735616355,-0.13108755282739626
产品927,ZZ500,000905.SH,snowBall,2019-10-25,4994.5684,2020-10-23,12个月,0.97,4844.731348,0.1,499.45684000000006,0.2,已敲出未曾敲入,,,2019-11-25,4901.5021,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.018633501945833908,-0.2236020233500069
产品928,ZZ500,000905.SH,snowBall,2019-10-28,5084.4677,2020-10-28,12个月,0.97,4931.933669,0.1,508.44677,0.2,已敲出未曾敲入,,,2019-12-27,5179.1929,46,2,0.16666666666666666,0.03333333333333333,0.2,0.01863030814415434,0.11178184886492604
产品929,ZZ500,000905.SH,snowBall,2019-10-29,5007.7126,2020-10-29,12个月,0.97,4857.481221999999,0.1,500.77126,0.2,已敲出未曾敲入,,,2019-11-29,4894.9416,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.022519463277505092,-0.2702335593300611
产品930,ZZ500,000905.SH,snowBall,2019-10-30,4947.8954,2020-10-30,12个月,0.97,4799.458538,0.1,494.78954000000004,0.2,已敲出未曾敲入,,,2019-11-29,4894.9416,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.010702287683769574,-0.12842745220523488
产品931,ZZ500,000905.SH,snowBall,2019-10-31,4917.4174,2020-10-30,12个月,0.97,4769.894878,0.1,491.74174000000005,0.2,已敲出未曾敲入,,,2019-11-29,4894.9416,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.004570651252830404,-0.05484781503396485
产品932,ZZ500,000905.SH,snowBall,2019-11-01,4962.3495,2020-10-30,12个月,0.97,4813.479015,0.1,496.23495,0.2,已敲出未曾敲入,,,2019-11-29,4894.9416,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.013583867883549927,-0.16300641460259913
产品933,ZZ500,000905.SH,snowBall,2019-11-04,4987.8364,2020-11-04,12个月,0.97,4838.201308,0.1,498.78364000000005,0.2,已敲出未曾敲入,,,2019-12-04,4920.6682,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.013466399980560761,-0.16159679976672914
产品934,ZZ500,000905.SH,snowBall,2019-11-05,5025.3029,2020-11-05,12个月,0.97,4874.543812999999,0.1,502.53029,0.2,已敲出未曾敲入,,,2019-12-05,4967.6021,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.011482054146427556,-0.13778464975713067
产品935,ZZ500,000905.SH,snowBall,2019-11-06,4974.7343,2020-11-06,12个月,0.97,4825.492271,0.1,497.47343,0.2,已敲出未曾敲入,,,2019-12-06,5010.5104,24,1,0.08333333333333333,0.016666666666666666,0.2,0.007191559959292659,0.08629871951151191
产品936,ZZ500,000905.SH,snowBall,2019-11-07,5007.0666,2020-11-06,12个月,0.97,4856.854602,0.1,500.70666000000006,0.2,已敲出未曾敲入,,,2019-12-06,5010.5104,23,1,0.08333333333333333,0.016666666666666666,0.2,0.0006877879355549066,0.008253455226658879
产品937,ZZ500,000905.SH,snowBall,2019-11-08,4988.2938,2020-11-06,12个月,0.97,4838.644986,0.1,498.82938000000007,0.2,已敲出未曾敲入,,,2019-12-06,5010.5104,22,1,0.08333333333333333,0.016666666666666666,0.2,0.004453747291308208,0.05344496749569849
产品938,ZZ500,000905.SH,snowBall,2019-11-11,4876.1594,2020-11-11,12个月,0.97,4729.874618,0.1,487.61593999999997,0.2,已敲出未曾敲入,,,2019-12-11,5027.2784,24,1,0.08333333333333333,0.016666666666666666,0.2,0.030991398681511573,0.3718967841781389
