,BondYield,price,ret,cum_ret
2016-10-13,2.7088,97.36264078637858,-0.0003407692427523923,1.0090458396617121
2016-10-14,2.6888,97.38160344652971,0.00019476320689304494,1.0092406028686052
2016-10-17,2.6925,97.37809479757527,-3.6029895075229135e-05,1.00920457297353
2016-10-18,2.6913,97.3792327100738,1.1685507925518479e-05,1.0092162584814555
2016-10-19,2.6875,97.38283627510651,3.700547778451302e-05,1.00925326395924
2016-10-20,2.6525,97.41603955091206,0.0003409561384282167,1.0095942200976682
2016-10-21,2.65,97.4184120798831,2.4354603019860477e-05,1.009618574700688
2016-10-24,2.63,97.43739647276625,0.00019487479294566512,1.0098134494936337
2016-10-25,2.6825,97.38757821439874,-0.0005112847856257874,1.009302164708008
2016-10-26,2.7025,97.3686132275261,-0.00019473722645502178,1.009107427481553
2016-10-27,2.7213,97.35079287353257,-0.00018301949060206546,1.008924407990951
2016-10-28,2.6938,97.3768620890453,0.0002677863707447603,1.0091921943616957
2016-10-31,2.7213,97.35079287353257,-0.000267714680402209,1.0089244796812935
2016-11-01,2.7499,97.32369569216127,-0.0002783457696795555,1.008646133911614
2016-11-02,2.7413,97.3318422095107,8.370538430013674e-05,1.008729839295914
2016-11-03,2.7351,97.33771612623146,6.0349383998348216e-05,1.0087901886799124
2016-11-04,2.7376,97.3353475261248,-2.4333836881718085e-05,1.0087658548430307
2016-11-07,2.7441,97.32918970529694,-6.326397330846945e-05,1.0087025908697222
2016-11-08,2.776,97.29898030668639,-0.00031038374717828887,1.008392207122544
2016-11-09,2.7685,97.30608114354106,7.297956085761115e-05,1.0084651866834016
2016-11-10,2.7811,97.29415232956254,-0.00012259063193520436,1.0083425960514663
2016-11-11,2.8256,97.25204618305169,-0.0004327716055145814,1.0079098244459517
2016-11-14,2.8558,97.22349152891718,-0.00029361494441737523,1.0076162095015344
2016-11-15,2.885,97.19589833309034,-0.00028381202313265685,1.0073323974784016
2016-11-16,2.8518,97.22727263888429,0.00032279454516093153,1.0076551920235626
2016-11-17,2.8866,97.1943868297718,-0.0003382364661675963,1.0073169555573949
2016-11-18,2.9019,97.17993545308688,-0.00014868530124301227,1.0071682702561517
2016-11-21,2.8994,97.18229649541203,2.429557412386707e-05,1.0071925658302756
2016-11-22,2.8796,97.20100000388804,0.00019245798000766534,1.0073850238102833
