,Growth,Inflation,Rate,Credit,ExRate
2017-02-24,20.105836131321446,31.757396653869645,0.7815531488666316,-0.03668279164244226,5.007129908899066
2017-02-27,20.44184330269154,31.087700963104364,0.9264624319720305,-0.006092334005947109,5.213956347050197
2017-02-28,19.753302900753017,31.842983710768298,0.8316682062228686,-0.03371462974225692,5.090293996374351
2017-03-01,20.61003556619449,30.733974156441917,0.7070882578234183,0.005891587710230017,4.9857625182673
2017-03-02,20.469206856202298,29.359600831156907,0.5819462308480183,-0.1246355489941009,5.104167597892162
2017-03-03,18.669178762772525,29.162837833170514,0.5547198975113687,-0.07128611892110448,5.07006619519903
2017-03-06,18.487179857476544,28.79482224897888,0.4998741072827606,-0.031825019075801264,5.035265766777863
2017-03-07,17.133062566364533,27.66479814278988,0.4307243620972123,0.0012517648005194726,5.473613864040594
2017-03-08,16.575803756003914,23.71813959468859,0.45840936870158444,0.014007650194700072,5.844594314709406
2017-03-09,16.125442596534175,20.845131233074373,0.44054694723048016,0.1878520979638365,6.08986195673884
2017-03-10,16.88561451690193,20.959560264016066,0.25341540162573395,0.17863074819406966,5.987081546557893
2017-03-13,16.528495734005894,20.363485335274962,0.20620616161073357,0.3209176219706761,5.759336665442616
2017-03-14,15.979270166895244,20.841501829517128,0.22585055583688174,0.31638216903896454,6.289052654702676
2017-03-15,15.88893004475363,23.64102200204745,0.16056039013436774,0.29419445087671414,6.272387209886876
2017-03-16,17.062976331449462,25.466205379684986,0.2501002116679807,0.14226288053318936,5.650258539755204
2017-03-17,16.99839772488688,23.733205242239094,0.02250512708110719,0.07180588827035428,5.523430009823316
2017-03-20,16.484990511442827,21.44397898044939,-0.08312941772325999,0.015897819327989615,6.029042884632041
2017-03-21,15.74276539570268,18.608589276777277,-0.22242138378993914,-0.016669117506099007,6.64872076472216
2017-03-22,14.783109420933455,16.25209567371409,-0.24985071155079197,-0.10091530207820831,6.082060844641868
2017-03-23,14.973307110333634,15.310509688679815,-0.28576481515667496,-0.28511515082035865,5.807635085392993
2017-03-24,14.970996952995803,14.2660422179643,-0.1342254830344558,-0.2802917038913083,5.845543143746124
2017-03-27,14.98082091761827,14.189279937938792,-0.050213437559243346,-0.3535727120159121,5.307145159226834
2017-03-28,15.125729343787302,15.44950832054469,-0.14067972830282827,-0.42178143405572355,5.312991533840594
2017-03-29,16.00511149681882,14.80716091816607,-0.15732000993882167,-0.5341002467488337,5.492371506950455
2017-03-30,15.977279172980968,16.93357598029826,-0.1858463017088141,-0.5479090176324641,5.718659255963754
2017-03-31,16.00296721058847,17.463741287045025,-0.24901083965307436,-0.6225764827890168,6.206693084836745
2017-04-05,16.198619622415528,19.66950185145956,-0.26927903600517666,-0.7181091818023594,6.434310490521278
2017-04-06,16.093518076173364,18.793657768450533,-0.277237805799313,-0.6544033513954495,6.510931121358143
2017-04-07,16.36140450886061,17.249553412417143,-0.22077747267852388,-0.6363056494650937,6.417793311417674
2017-04-10,16.143719145867124,15.091464440745527,-0.20290695297511263,-0.6582636558830568,6.411954033601575
2017-04-11,15.369746845345878,15.009311749273222,-0.07133242090571201,-0.7062662732041647,6.361373462050857
2017-04-12,15.025440832977333,13.504416415697328,-0.11415271367676283,-0.7880437279059321,6.2965443243449215
2017-04-13,14.839460664908893,11.291363025875853,-0.05259571733553514,-0.8037072714385973,6.006306155613816
2017-04-14,14.42087059685997,9.178274826900164,-0.22277369404823943,-0.9567253315465846,6.18692132816927
2017-04-17,12.76115711350953,8.029448734222283,-0.32229187891577027,-0.9949072578027379,6.291061571562917
2017-04-18,12.038021824161827,7.75884706966453,-0.3706799948049344,-1.116074713325013,5.9206761531579
2017-04-19,11.878670285573733,7.826326140929978,-0.42786439440734014,-1.0721536282018747,5.625416173862852
2017-04-20,12.355335221387254,7.208369498142361,-0.5984794982235364,-0.9571043740013441,5.998249316065629
2017-04-21,11.6336787828276,4.259611923327698,-0.7861822363627091,-1.0130295921217032,6.177678989145252
2017-04-24,11.284053986818193,0.8410122663028499,-0.7800153208578742,-1.0037587061362179,6.1466828337913615
2017-04-25,10.718696389938454,-1.1729655337351725,-0.626557278889539,-0.9630032453816689,6.033138252335535
2017-04-26,11.223833277290446,-0.3037111413637581,-0.4053699981083625,-1.304757278111432,5.904079430212006
2017-04-27,11.454743500680987,-0.4933003203043837,-0.04642196702038248,-1.4604227899280704,5.636639948766775
2017-04-28,11.771579604962563,0.9319198193169713,-0.1345286633336329,-1.4810275359259772,6.053576879106681
2017-05-02,12.400014326751258,1.3562975045097694,-0.3283415375462617,-1.6210775379012525,6.159219197160715
2017-05-03,12.842362283903636,0.9733558189414231,-0.5948307968493438,-1.5857360973052708,5.88607339179632
2017-05-04,11.863967415817056,-2.01024598774444,-0.7322297509404052,-1.6924297880741097,6.543900427712335
2017-05-05,12.033519962186062,0.7617085741051737,-0.810723058984486,-1.6310483859463516,6.475146214403793
2017-05-08,12.463541588771498,2.1922609065116507,-0.9292574149944777,-1.6894890054975575,5.9828131406288065
2017-05-09,13.250472799712066,3.0760876846046767,-1.0752334722067047,-1.6687437525634619,5.828802848870018
2017-05-10,12.935060908446427,5.139080877588563,-1.3555687597635924,-1.6749286320607293,5.757242585221056
2017-05-11,13.701185359218293,6.160336910049356,-1.3224016990195153,-1.439978171476017,5.884401082897495
2017-05-12,13.595803798630252,7.910917503889141,-1.4408300542566366,-1.480827072953264,5.538712143331304
2017-05-15,14.423149199259704,5.950830874341604,-1.372585604553933,-1.3133438956197563,5.436177719304003
2017-05-16,15.51756071446021,6.549305100821467,-1.462822312426315,-1.286889943459732,5.730208389166025
2017-05-17,16.256300704759063,9.367800777335008,-1.6764260517979857,-1.3855588250659356,5.063786706189877
2017-05-18,15.544675744949831,8.451101696101086,-1.5631580214266805,-1.277649893425095,4.881712774637803
2017-05-19,15.143893541004132,8.98483337525913,-1.5851007312948084,-1.3215411655714493,5.354076692802989
2017-05-22,16.236750672895788,9.627635962919442,-1.6311831367283425,-1.4318886955009575,5.165127127771796
2017-05-23,16.960547730976046,10.712758978896604,-1.5482464799529971,-1.2870470377719907,4.6658039323167255
2017-05-24,16.864185361354796,10.114616743779017,-1.4292836769139505,-1.1664701616812267,4.8390290669536595
2017-05-25,17.41817294382539,10.731732694555706,-1.2785875435572969,-1.0552059020496802,4.831353274384931
2017-05-26,17.62884809661583,11.3519352974868,-1.3724224753048908,-1.0634832139427342,4.81586130793874
2017-05-31,16.66684900636743,9.495044496353461,-1.0700895310791658,-0.7749753640881929,4.378109371408545
2017-06-01,16.337529886135236,8.494636335089167,-1.0605933546965929,-0.7871748417949104,3.798663869036001
2017-06-02,16.232057100958606,6.698816066584009,-1.049215795579972,-0.8123441470376996,3.86391282298979
2017-06-05,16.237313516766477,5.7773508707167975,-0.9273127953596472,-0.7335766339170768,3.217471800769256
2017-06-06,15.827017453122311,5.111236241608479,-0.9714966786997792,-0.8374770008871268,3.2068794517144728
2017-06-07,16.22441737902447,5.098803040058522,-0.9807463288836971,-0.9075773708793894,2.9445778477772633
2017-06-08,16.218979301132673,4.963246503833616,-0.9696245212770016,-1.0414375721181868,3.3561502796722875
2017-06-09,15.827090028510149,4.496422345007509,-0.8576913371380002,-0.9113454472457677,3.256769392994907
2017-06-12,15.301776150794488,3.7304749326346713,-0.6095103012929926,-0.7803379801855331,3.6738366691497992
2017-06-13,15.332513899673195,1.6525397396770571,-0.5398724979187364,-0.8936200844983366,3.4980957122575873
2017-06-14,15.831490237761308,0.44114540754411624,-0.40333500757245844,-0.9433490016259927,3.5141260815183983
2017-06-15,15.854943547587864,0.292863274287708,-0.4461617201328316,-1.0014389480965724,3.0633039347189417
2017-06-16,16.350295946998372,1.4726078515628598,-0.8059616652584367,-1.0748633118381867,3.2951122200131744
2017-06-19,16.560540293320813,3.1809894552792857,-0.536569293301703,-1.0125210908960791,2.9425962245064996
2017-06-20,16.70484796815286,2.778793149920861,-0.5657541433066626,-1.1332816792541363,3.5226117597748186
2017-06-21,16.342748671175467,1.8236370968792688,-0.7787642438236375,-1.3034380874947404,3.579807268335178
2017-06-22,16.43184210367099,0.4278147019578238,-0.9347754647812678,-1.4927362656792647,3.7179891933156073
2017-06-23,16.509185614188105,0.5440642456766134,-0.8828354767289603,-1.371765904915037,3.8572604102951935
2017-06-26,16.240161080638792,0.8238842782493344,-0.8035087182978629,-1.2973401409508978,3.4068368730837406
2017-06-27,15.989013152301629,0.854273318408362,-0.6730813389269841,-1.3658657023359277,3.933317774462619
2017-06-28,17.04021328606529,3.5513600209627167,-0.6686754528690386,-1.4968857043763828,3.403178320167477
2017-06-29,17.175025986591585,2.9832577060982386,-0.8232808380296497,-1.6020076349684553,2.3304483170334844
2017-06-30,16.853818793169527,1.580383265701113,-0.9426912793589537,-1.7612588400493956,1.8112983276852068
2017-07-03,16.88093989264819,2.526962965366586,-1.0260132898436858,-1.9391258817492845,2.1597307656733733
2017-07-04,15.974425799117565,1.8702381382616304,-1.0907612507066844,-1.785490567665693,2.3503142206022565
2017-07-05,16.000946090578545,0.2548138618478808,-1.1010594191224854,-1.7758028193957802,2.121819250033097
2017-07-06,15.44035353988037,-1.3007625373204692,-1.0224079237510786,-1.6360068960930314,2.203548337026051
2017-07-07,15.991709644890678,-0.15827089032446479,-1.0053195051506592,-1.567621740039968,1.9627715480440733
2017-07-10,16.459792773242704,0.1641262295073706,-1.052889449737826,-1.6649512909785835,1.642214311559842
2017-07-11,17.559641649449663,1.9089214599681423,-1.1400267828467037,-1.6468781067728755,1.7255236992286926
2017-07-12,17.68153891168982,2.193219398492601,-1.1693033360478111,-1.6673365118147765,1.5068463050285752
2017-07-13,16.704825822856932,2.7971909284381633,-1.1953017805525157,-1.6490431491736874,1.424510701297188
2017-07-14,15.978840162758889,0.5953527686423716,-1.1254337942000703,-1.6385624766618005,1.2232568435634361
2017-07-17,14.955110916927511,0.4730619581225538,-1.031680281633296,-1.685867663791879,0.9981265880657952
2017-07-18,14.60109826623186,0.9362523746987872,-1.1486698622346303,-1.704731822785019,1.1379225399403836
2017-07-19,15.054250265983754,1.6140522836128843,-1.1315743887704066,-1.6338519184728173,0.9623480299893128
2017-07-20,15.388928313169004,1.9249634308693537,-1.1634751161537338,-1.5741012220158612,0.7483761913508191
2017-07-21,15.135163063107376,3.2100744524551064,-1.3021371035801366,-1.5369284796016125,0.6607855216430369
2017-07-24,15.050702636555219,3.6029848708145207,-1.6018753599443158,-1.5389636575251553,0.6907050592197539
2017-07-25,14.928047768356572,4.295287844427896,-1.9150761284859819,-1.5510509459236905,0.9125006564390192
2017-07-26,16.12750256588401,5.9316330143298694,-2.0074149822560727,-1.6536743160689593,1.2817057976288515
2017-07-27,16.44024349032073,6.809487689606378,-1.9035451627812172,-1.6707650400535456,0.6663362136940965
2017-07-28,16.567109378686553,7.349345153270188,-1.9528435907649744,-1.6671324101342728,0.8870659206978715
2017-07-31,17.123677774401536,8.235213586185045,-2.0843334466599472,-1.7059580564551506,0.9137528677158224
2017-08-01,17.23263363281556,7.169823980824883,-2.1894235586242594,-1.6418263277400675,0.8239606973427627
2017-08-02,17.56563201148358,8.169795855626882,-2.2294064982249395,-1.4946363041512005,1.0380302006778752
2017-08-03,16.96985964500717,8.383501488053337,-2.2411781160434963,-1.4324781305231822,1.3993995598118314
2017-08-04,17.23172921608346,9.117511760792619,-2.2252488325460007,-1.443493203868715,1.0195996490957926
2017-08-07,17.643762068386614,9.170313294428805,-2.3945498623969996,-1.452705590951081,1.5484896024699824
2017-08-08,17.894016674330302,8.521662910312463,-2.420777261600282,-1.4142721102116618,1.107563631300712
2017-08-09,18.037033876679402,8.909117491569155,-2.5321275795445075,-1.4507442417773408,1.002398246586611
2017-08-10,17.447939245320455,6.683838731420167,-2.5790908921639044,-1.3532010463103983,0.23241004576022295
2017-08-11,16.687430724683168,6.553398412578444,-2.648401858600824,-1.3564964838975708,0.07205260151406101
2017-08-14,16.930438812440467,5.934715855354444,-2.698835553928891,-1.3391584541912804,0.10666186948382617
2017-08-15,16.781921222109446,4.098305197136801,-2.7228706358590316,-1.412922350275128,0.652908806335617
2017-08-16,16.63638867680657,3.2550189335012867,-2.9293802049725315,-1.4170777853857897,0.3540304623350421
2017-08-17,17.343979713684526,3.8482456218383643,-3.188457116543564,-1.4583504482232057,0.419111467558575
2017-08-18,17.161979137822797,3.0600357133691602,-3.2921305810194035,-1.4608430337141154,0.6599096470211174
2017-08-21,17.256356538400695,3.1554667247930683,-3.280240625244879,-1.4492814273878218,0.9837009237608108
2017-08-22,17.363790871700317,4.622827436216323,-3.282329176188803,-1.4708061523004328,0.4876957058582265
2017-08-23,17.213330842497882,3.9754193890982523,-3.138179438459421,-1.4043482535280205,0.6353338043090684
2017-08-24,17.512440406726043,3.898503915923321,-3.2632208697971343,-1.4664751932682352,-0.190723681262428
2017-08-25,18.26669955511338,4.1607548190710215,-3.129123872599049,-1.4644629338647492,-0.01051327301684335
2017-08-28,18.717836826602014,4.0578275742085275,-3.1189933457402397,-1.4681617003088094,-0.10092414223825674
2017-08-29,18.971095110136975,4.423593478116289,-3.074556698745745,-1.3516076416076162,-0.4650296201514248
2017-08-30,19.105208104327804,3.3691600911566275,-3.1268630734387237,-1.3034501586429244,-0.5822476664742338
2017-08-31,19.29610535310165,5.971850165208054,-3.060060044586166,-1.11305786699514,-1.273480699845564
2017-09-01,19.39993055933958,7.499273051241799,-2.884510994800582,-1.238368119824823,-1.3607702382692821
2017-09-04,19.556573541414718,9.600872553859055,-2.9723352212587706,-1.2312291634771126,-1.8706797017490562
2017-09-05,19.055642464158435,11.726866787363893,-3.0127716621557887,-1.2632736307126469,-2.140009327015213
2017-09-06,18.74653952433857,10.213851114550057,-3.0168244664125154,-1.2291352723313886,-2.144919322611294
2017-09-07,18.42676399895552,9.44826586711336,-2.8503959354591046,-1.1488656851817964,-2.4278106671560273
2017-09-08,17.82521686448196,9.320631193835773,-2.760854058376161,-1.1412163274145932,-2.496561163657063
2017-09-11,17.584294301704123,9.185276112226592,-2.7431886826807528,-1.1739298294495992,-2.368755851462079
2017-09-12,17.611875718581288,8.723193473056352,-2.7891284828271523,-1.1755349249658682,-2.036507904803875
2017-09-13,17.19841692151718,11.21516105913347,-2.9206066800350428,-1.2356334616552749,-1.9718052862980562
2017-09-14,17.924047395351074,10.919541275667765,-2.755347440745215,-1.195049535337536,-2.1802892770045545
2017-09-15,17.609135501552544,12.285551707030946,-2.8913732878556253,-1.2638152767238342,-1.9720803470024917
2017-09-18,17.56848615198498,12.928318369500122,-2.9882904327875437,-1.3504172795676839,-2.2311489777481652
2017-09-19,16.882981467007706,12.961161167063526,-3.04175961739217,-1.3273653428305943,-1.898542468773834
2017-09-20,17.041989312603995,13.01873932098,-3.118802440739099,-1.4309893424626048,-1.3987299450112678
2017-09-21,16.6528203624145,12.49254862785355,-3.181869998610587,-1.5314016790714784,-1.3136948476349941
2017-09-22,15.828166763739688,10.510219034684505,-3.1066866473024923,-1.4721865680613595,-0.9850956722187165
2017-09-25,15.659515586000255,13.003285890830718,-3.078098025169851,-1.4262123690178234,-1.0934015352120685
2017-09-26,16.32753763584566,11.502499156813457,-3.1632753026409333,-1.4328390493660192,-1.0058810906879323
2017-09-27,15.895652100971292,13.598393408692496,-3.193959880673791,-1.4742881854947876,-0.6835420100938627
2017-09-28,15.985068906759931,11.414123533589187,-3.1451871822590682,-1.4549541101670531,-0.59564275199262
2017-09-29,16.11554521438273,10.185882469118953,-3.1360621291450563,-1.4169846962628407,-0.4974872925618712
2017-10-09,16.78787642919938,11.169364623882249,-3.2030497890491283,-1.5333742012604152,-0.42770060171140045
2017-10-10,16.49238418907733,9.687115538423713,-3.503780962330616,-1.574630298780344,-1.1029440819914083
2017-10-11,16.57270962397263,9.220440275066256,-3.4968355012906294,-1.576838634685593,-1.8911492685275144
2017-10-12,17.30002132381609,8.51311797797043,-3.5583891011798485,-1.6456447741233116,-2.179455902661309
2017-10-13,17.997947736087163,10.512316717788476,-3.539801575470136,-1.5674443701144347,-2.1478424383343686
2017-10-16,18.777927165130464,11.215534294944689,-3.7913181334685575,-1.686725713047299,-1.982079384741997
2017-10-17,18.982100436690324,10.723667851954119,-4.030777499203442,-1.814827328195523,-2.245295505584033
2017-10-18,18.606730229632912,10.172051400089645,-4.037109218052848,-1.7956266784498882,-1.968644308851375
2017-10-19,17.682994574815236,7.6173246458611885,-4.076670708019758,-1.8955237176559088,-1.8483650812246344
2017-10-20,18.04454527984903,9.023492710840811,-4.1902773129992354,-1.9579443592860235,-1.8275959757005245
2017-10-23,17.553665060340727,8.623935292885617,-4.3145867892365075,-2.0134509134076413,-2.0230499394121138
2017-10-24,17.808290145980592,9.188946671848766,-4.2903651763215755,-1.8681919056946605,-2.123133244422526
2017-10-25,16.87840598826848,8.688541380381363,-4.415945027328316,-2.103787150547803,-2.121422776468229
2017-10-26,17.10907248112964,9.284315706775972,-4.232677726726486,-2.0791821926249843,-2.115114709974142
2017-10-27,16.978342858648325,9.37459579744475,-4.357797860850088,-2.190670165908573,-1.8821946162184133
2017-10-30,16.258310159914043,10.693898531298657,-4.752548560532066,-2.3391429743352843,-2.0410846648904357
2017-10-31,16.128677398318043,11.181152047437804,-4.638279107141585,-2.2251064071824507,-1.8562433333667805
2017-11-01,16.020614536237172,10.041750052604117,-4.401388057751454,-2.069374472383459,-2.1398372315648118
2017-11-02,16.12345156901901,10.942464170434087,-4.429568611176649,-2.1473319602150154,-2.042565666030427
2017-11-03,16.353487736430527,12.072644419411171,-4.49169599671535,-2.1286314105202457,-2.124919914705581
2017-11-06,15.937913281876515,12.524837225552671,-4.438228332141758,-2.0775739506563475,-1.8944802957792106
2017-11-07,15.116957344726313,11.879289510175193,-4.372858345310515,-2.023604052288372,-2.253326238806408
2017-11-08,14.25228832142334,10.298363617056056,-4.272913059701011,-1.9922215811474686,-2.296997196874062
2017-11-09,13.405151852716035,10.623022071536697,-4.267243396661424,-1.9455805116423863,-2.24671599778985
2017-11-10,11.220010576447242,9.376427528993434,-4.212259849830602,-1.985908208987028,-2.3896729934051564
2017-11-13,9.703283507630717,10.32863728531733,-4.278180796016784,-2.0779279100671566,-2.6298908232184504
2017-11-14,11.020527956943187,10.081853006239674,-4.016898167596317,-1.9670689848875074,-2.8095990170186935
2017-11-15,11.365513665654353,8.536189962341863,-3.798556073056769,-1.7974406515883279,-3.312907787181185
2017-11-16,10.749288717171062,9.618966708754487,-3.6017176323481337,-1.7071834119146367,-3.4197196349141423
2017-11-17,11.187088501092429,10.347839243278816,-3.322118234863858,-1.6658596845219475,-3.57898151102638
2017-11-20,10.95861275624001,9.551921444348036,-3.3523427489855706,-1.7339799410848233,-3.739320794374401
2017-11-21,10.609556523090891,9.639286798524147,-3.390358409795713,-1.6219964802956177,-3.8854903429968113
2017-11-22,10.007761981119446,9.147734983159761,-3.599452180730367,-1.5367014370734093,-3.685940953491973
2017-11-23,10.110882047079562,9.176060629657476,-3.706036994360762,-1.4454870412918845,-4.274135825136471
2017-11-24,8.979263896637047,9.05604821446206,-3.6208680506034874,-1.2992915280686745,-4.856582804060494
2017-11-27,8.924500781357313,9.226135634192191,-3.5552329829351415,-1.2365627747658676,-4.87945014446256
2017-11-28,7.825779548204093,6.858851851066618,-3.713474025233765,-1.2345064345125527,-4.5909118058450105
2017-11-29,8.871338672548102,8.999362345156984,-3.3212115101498796,-1.025997962568076,-4.267511879909658
2017-11-30,8.537104383483108,8.417319729619097,-3.01769560585603,-1.1523012427766266,-4.197830547270676
2017-12-01,8.022306893171283,5.8145965064829985,-2.60226291968646,-1.1833290394425573,-4.282824499094873
2017-12-04,8.801350571569827,5.37107910865239,-2.4948241142438654,-1.3530514916961085,-3.9872144871960113
2017-12-05,7.950828091681384,4.957051055947686,-2.370247291607619,-1.474903678270198,-4.08552703267806
2017-12-06,6.544923983125949,3.627881672229352,-1.8065852588731168,-1.5221846471041274,-3.5806642517161924
2017-12-07,5.985158424028548,3.2739681711118593,-1.9707116701132676,-1.642897058806958,-3.8715085859557963
2017-12-08,6.703969825361877,3.223712440023916,-2.1147476543267096,-1.6703682676850184,-3.724800540763362
2017-12-11,7.0495440518960955,4.320286727209332,-2.237949307048037,-1.8051465995958886,-4.174550071801941
2017-12-12,7.461713482202592,1.743064491952015,-1.9880928658379204,-1.7764542136994022,-4.324582532147292
2017-12-13,7.807934822088414,0.9798888816712938,-1.6846044488959322,-1.8829551258587596,-3.969896600724687
2017-12-14,8.019714004093892,2.652807557198802,-1.4348055358309075,-2.0497909144065045,-4.435760231725583
2017-12-15,8.265749924847842,2.0569528701812625,-0.3871777578456914,-2.0685095509851537,-4.692076420833602
2017-12-18,8.90164700976468,2.3841923868379307,-0.3436282351494846,-2.1063342388021877,-4.933557385541154
2017-12-19,9.684672134043627,3.51954617639042,-0.012689338500315728,-2.020058311614345,-4.747956216472438
2017-12-20,10.564071696074596,3.922184657386633,0.1054608734506246,-2.1915913884109406,-5.021197252535892
2017-12-21,10.600894398354644,5.00185456617379,-0.1767429113331609,-2.2726717390783913,-5.462461906079419
2017-12-22,11.575667002938827,6.291963755463572,-0.5852846857248295,-2.1449596749736175,-5.345212680109035
2017-12-25,11.434660344223557,6.160699694085826,-0.8256348593432605,-2.0877822736576594,-5.5954096602691905
2017-12-26,11.942994558616626,7.126579798536251,-1.1277328597905978,-2.2376770100193872,-5.996977357749489
2017-12-27,11.53549696720792,6.636092808258731,-1.149149223391266,-2.1073620954263736,-5.993653261292864
2017-12-28,11.457043930103561,5.478894848928105,-1.2312729175702586,-2.123342850224044,-6.05490796665773
2017-12-29,11.548296873848813,6.596837639756462,-1.5705261328429643,-2.2939149595786246,-6.164857134547219
2018-01-02,11.7231323710987,6.574667360597716,-1.812601276645598,-2.244890908534203,-6.38525808681758
2018-01-03,11.514674097887688,7.3334311401877335,-1.5630595333248287,-2.0204861650591126,-6.814223253187346
2018-01-04,11.938464029686068,6.8712318122076,-1.4117302917223462,-1.8866768249787529,-6.665219369488051
2018-01-05,11.671882351728508,6.044035224126603,-1.1489604720417823,-1.7982545471357887,-6.546718938347418
2018-01-08,11.620222368145361,6.198689867991042,-1.0974111863818692,-1.7475743508181263,-5.748398878246452
2018-01-09,11.034278714378164,7.163913107431914,-1.1559150516291972,-1.7457142932333358,-6.400157427374831
2018-01-10,10.882513900044943,6.47354336457099,-1.2877495212192613,-1.774623341972048,-5.992524630767138
2018-01-11,10.316116033418021,5.811177813126194,-1.1639104017239,-1.6315254877850989,-6.086026017854751
2018-01-12,10.587469852106002,4.988332657172356,-1.1939063710491915,-1.605389260869436,-6.2807329347864815
2018-01-15,10.074468680759619,5.331637483448538,-1.2674117476559665,-1.6679706314372156,-6.497494058906472
2018-01-16,10.134943922162776,3.271052538415595,-1.2034787823707482,-1.611025928621651,-6.759999235516645
2018-01-17,10.418848923179025,3.669867883244854,-1.0590467854245667,-1.7079264169034518,-6.988674920952387
2018-01-18,10.202957613960894,4.473872463310115,-1.108826237899052,-1.9344903283941255,-6.2069481248788305
2018-01-19,10.232191434261551,4.813967610610245,-1.063590095374689,-1.9572988389795765,-6.6305725561629725
2018-01-22,10.68279514712721,5.013961193757234,-1.0733382295574856,-1.837622687428428,-6.901574785784481
2018-01-23,10.609970589244133,5.605637916461233,-1.0688739026011085,-1.758103380037554,-6.886058967233111
2018-01-24,9.903265223850566,5.025479713572809,-0.8926636054355619,-1.6600175280227973,-6.679382226869346
2018-01-25,9.956734671698763,5.046474134961352,-0.6406301448347307,-1.6551022381655123,-7.367296628325226
2018-01-26,9.752876580784386,4.254380828983023,-0.5741565565225315,-1.5654731370982333,-7.808606868025025
2018-01-29,10.582647567245774,4.474644826107321,-0.3079087661863156,-1.636035589490581,-8.028706333258873
2018-01-30,10.406045048667279,5.011969095918592,-0.014056568518228119,-1.7863846285936598,-8.030510982090867
2018-01-31,10.584871989629164,6.558438193374058,0.11773265492944773,-1.8792384266482194,-7.984958889577887
2018-02-01,9.845600815270872,6.441212105309018,0.13619452601600912,-1.973774491938232,-8.806694361574529
2018-02-02,10.166447355766984,5.837949617264329,-0.016764146564973714,-2.0324397126114278,-8.85870875438657
2018-02-05,9.676189834341697,4.868834133458864,0.030100297023327727,-2.0428108290198144,-8.804360137925983
2018-02-06,7.512586837644153,4.620454489752036,0.14410111593603503,-2.0550957710084585,-8.835021905179774
2018-02-07,7.400571156089642,3.265785376004419,0.21023620402589316,-1.9738402490084432,-9.0030996208206
2018-02-08,7.280212234572902,3.200226987631206,0.20188390339050954,-2.0546846989287495,-8.845356767236234
2018-02-09,6.70219343996088,2.269638744160151,0.1395672813591986,-2.073397646575212,-8.250582598984346
2018-02-12,6.778388337483432,1.0382362227320994,0.005612134736487917,-2.129027640588993,-8.304060383432322
2018-02-13,6.8240219697591975,1.4692491408187138,-0.18089300919239548,-2.1596668617769432,-8.332721752832683
2018-02-14,7.383843719596895,2.3401194093251276,-0.061382754672312245,-2.2062223875429723,-8.115298121060155
2018-02-22,7.7393475530836415,2.215367005543609,-0.1115080083168074,-2.288083256849091,-8.0127461131831
2018-02-23,8.783502228460428,3.6537385374693208,-0.16457233037030505,-2.273845705573399,-7.8920015227868845
2018-02-26,9.326746329021528,4.147169844041965,0.1334029785510893,-2.0221221022200697,-7.997716470463501
2018-02-27,9.519534974622879,2.918033752910567,0.18687619644284226,-1.9919325278901279,-8.595770707107175
2018-02-28,8.989440977437013,3.0239061746598046,0.295267962266621,-1.9587707174643558,-8.268619861895399
2018-03-01,8.264164912894545,1.7481533160067828,0.34712708217652377,-2.003240843219578,-8.246819784121072
2018-03-02,8.291261029338315,1.603469891553058,0.31670311912765925,-2.0084185473293963,-8.291224058462255
2018-03-05,8.150416550193217,1.152346233685942,0.27685665250229974,-2.1088383497225442,-8.264542024973064
2018-03-06,8.994737950602394,1.2503110132215722,0.35531103815644727,-2.1726415274822664,-8.181536866838467
2018-03-07,8.83786210744023,0.46318532308848304,0.43416183238544903,-2.178577848171781,-8.569258400112867
2018-03-08,9.149697032469273,0.7791854484637348,0.5871845691954647,-2.0919547167055548,-8.764896576648207
2018-03-09,9.819321360282096,1.4353532750313096,0.6521273391843607,-2.0550048546589483,-8.564850536500423
2018-03-12,10.079150812527537,0.7244475964467343,0.714962639274308,-2.0326721702930457,-8.748100601107334
2018-03-13,9.276958917027434,-0.10657758587694077,0.5912696657758509,-2.1969028964380883,-8.734350570046502
2018-03-14,9.41455583644708,0.3370064629186341,0.5464218056935977,-2.2578073165150094,-8.94317769444637
2018-03-15,9.276938384598864,0.558970725175038,0.5826945863362631,-2.2309360863375147,-9.040146309117624
2018-03-16,8.304958992940747,0.4893346576699761,0.496866902191595,-2.15895327823602,-8.358746081609247
2018-03-19,7.933330057077792,0.3774090812958708,0.5476903454027848,-2.117450735168966,-8.406299392613015
2018-03-20,7.332635252671571,0.7317914535861805,0.6891013187265038,-2.098028491284726,-8.704563416881793
2018-03-21,7.2303028250697015,2.032223587785639,0.8762056373510241,-2.037754856015611,-8.573419309162666
2018-03-22,7.782493221382181,2.425337518622918,0.9766380185632251,-1.9075871434600793,-8.671450071954023
2018-03-23,6.888966660835816,1.5697525864474455,1.2714616891847719,-1.7704470072698875,-8.457447413005713
2018-03-26,6.8062496802563714,0.7438856864502923,1.0442630052308388,-1.906788961143746,-8.566406537148064
2018-03-27,7.4892164790838045,2.7333413877933235,0.8583819092288003,-1.9225293306210978,-8.955393706907188
2018-03-28,6.407259907795249,-0.19585792750063563,0.8480055876515458,-1.9845869392341813,-9.122589136084237
2018-03-29,6.2319855101288795,-0.7050650334967863,0.8411907962074139,-2.026485038069606,-8.900924246091035
2018-03-30,6.512588075893488,-1.0232539178325344,0.8454698061910015,-2.070032819174747,-9.125246230245999
2018-04-02,6.6169528282949415,-1.4995037953886399,0.8854508536693118,-2.115841712277186,-9.46233894787496
