,Growth,Inflation,Rate,Credit,Exchange
2017/7/20,39.41982075,2.857951548,4.32124838,1.257443322,7.748923674
2017/7/21,39.38845465,2.821101355,4.240519746,1.161650362,7.858751476
2017/7/24,39.34836451,2.842510573,3.261169661,1.332536521,7.82311526
2017/7/25,39.29964849,3.05611942,3.894556495,1.733782679,7.791587443
2017/7/26,39.24243838,3.106963246,3.039352149,1.753931161,7.833776151
2017/7/27,39.17689807,3.189373288,3.709638147,1.78248654,7.738706841
2017/7/28,39.10322157,3.27057247,3.877858105,1.6774545,7.648656043
2017/7/31,39.02163098,3.306708119,4.384075465,1.555175714,7.759939033
2017/8/1,38.82587111,3.264789253,5.813028369,1.493357679,7.601250762
2017/8/2,38.6357361,3.282592382,4.874212098,1.452705331,7.70649268
2017/8/3,38.45097774,3.145258537,3.69244856,1.461191143,7.753321045
2017/8/4,38.27136229,3.112626379,2.965494533,1.403057936,7.722659849
2017/8/7,38.09666942,3.235307023,3.327482853,1.548938332,7.735828358
2017/8/8,37.92669118,3.122641743,4.072935753,1.308771636,7.659775507
2017/8/9,37.76123113,3.126422279,3.680152334,1.473081139,7.580991238
2017/8/10,37.60010348,3.159246378,3.193515081,1.335302272,7.660711782
2017/8/11,37.44313235,3.023333719,2.538593481,1.486443426,7.67413715
2017/8/14,37.29015106,2.792687369,3.412669122,1.250066926,7.584828075
2017/8/15,37.14100152,2.644844535,4.324849021,1.194448206,7.359355698
2017/8/16,36.99553364,2.475469769,4.953481464,1.137592893,7.405371525
2017/8/17,36.85360477,2.436566847,6.350777699,1.199630689,7.264732682
2017/8/18,36.71507926,2.465897753,4.311656646,1.358591456,7.369457305
2017/8/21,36.57982795,2.451750606,4.201624894,1.117329819,7.426638286
2017/8/22,36.44772779,2.534087962,4.664567672,1.065765858,7.344317066
2017/8/23,36.31866147,2.435941461,5.142573748,0.713590875,7.439993552
2017/8/24,36.192517,2.449050875,3.494854695,0.944257555,7.413574945
2017/8/25,36.06918744,2.447590245,3.489501913,1.107923561,7.69497373
2017/8/28,35.94857058,2.363129686,3.929132798,1.071705296,7.757958324
2017/8/29,35.83056865,2.417203422,4.862511812,0.730598557,7.827385819
2017/8/30,35.71508805,2.387016571,5.73410524,0.867630058,7.703812868
2017/8/31,35.60203912,2.564926339,5.380666167,0.768433628,7.691821512
2017/9/1,35.39567339,2.746967839,4.422262768,1.05251003,7.688138788
2017/9/4,35.20169816,2.682807491,3.788741726,0.994266106,7.693699321
2017/9/5,35.01914855,2.616434872,3.339691307,1.134582265,7.577361204
2017/9/6,34.84714925,2.657047888,3.382418235,1.152029241,7.606673031
2017/9/7,34.68490272,2.589267643,3.097075678,1.087664329,7.761195968
2017/9/8,34.53167908,2.411334231,3.679398582,1.037032321,7.865161667
2017/9/11,34.38680747,2.512620392,3.642940123,1.030605094,7.674244969
2017/9/12,34.24966861,2.531243226,3.73729825,0.888097108,7.756459377
2017/9/13,34.11968841,2.694533417,3.795511934,0.999869856,7.600301323
2017/9/14,33.99633234,2.81295845,3.167752361,0.855253976,7.657848182
2017/9/15,33.87910064,2.769258461,4.135638626,0.996122397,7.849467856
2017/9/18,33.76752401,2.808293758,3.805767618,1.158016632,7.752703496
2017/9/19,33.66115994,2.74523171,3.7389619,1.141958098,7.81981028
2017/9/20,33.55958944,2.795023356,3.431717155,1.395813803,7.583113836
2017/9/21,33.46241413,2.672296674,3.795589051,1.460686349,7.611271407
2017/9/22,33.36925376,2.542877199,4.530424124,1.454188898,7.630187212
2017/9/25,33.27974391,2.713691974,4.11649537,1.209421851,7.460094893
2017/9/26,33.19353406,2.534013543,4.625039029,1.309018037,7.411301298
2017/9/27,33.11028584,2.606525638,3.751612869,1.355620709,7.298760518
2017/9/28,33.02967153,2.358241652,3.366481269,1.206875539,7.385986224
2017/9/29,32.95137268,2.318766373,3.673344554,1.022861499,7.368979029
2017/10/9,33.01527644,2.090913823,4.421387276,1.196675313,7.526642075
2017/10/10,33.02753179,2.032852174,4.829445773,0.955375755,7.79607269
2017/10/11,33.04023502,2.049779582,4.337337774,1.027336267,7.91648303
2017/10/12,33.05338229,1.988094226,3.193615028,1.146413315,7.795993797
2017/10/13,33.06696979,2.028361311,2.804948495,0.8370506,7.923434376
2017/10/16,33.08099378,2.101892726,3.21539437,1.077696551,7.834028177
2017/10/17,33.09545056,2.036064737,2.840751791,1.03919642,7.787772209
2017/10/18,33.11033648,1.989325456,2.392033974,1.202195553,7.801473246
2017/10/19,33.12564793,1.785000727,1.502522144,1.394969156,7.968046243
2017/10/20,33.14138134,1.890850181,1.521550299,1.407682755,7.908429017
2017/10/23,33.15753319,1.858074775,0.956978503,1.550094427,7.904828962
2017/10/24,33.17409999,1.952472371,1.614730171,1.269618152,7.877598351
2017/10/25,33.19107828,1.981857563,2.791816318,1.577672022,7.919838354
2017/10/26,33.20846467,2.02593473,2.48881414,1.557234708,7.768838065
2017/10/27,33.22625575,2.02256707,1.326983308,1.855314648,7.603627172
2017/10/30,33.24444818,2.091385872,2.281188207,1.984941802,7.686271541
2017/10/31,33.26303865,2.208149401,1.604045381,1.950834813,7.539770156
2017/11/1,33.29920979,2.113069924,2.855100017,1.839477167,7.41402787
2017/11/2,33.33563847,2.18090523,2.41556492,1.969809297,7.39256413
2017/11/3,33.37232558,2.280102263,1.939086704,1.953997711,7.292490865
2017/11/6,33.40927202,2.466877572,2.102528899,1.766856482,7.526330606
2017/11/7,33.44647874,2.220610745,2.212402006,1.695478595,7.524029589
2017/11/8,33.48394673,2.127684623,3.192431831,1.781178622,7.71101581
2017/11/9,33.52167702,2.115262878,3.540449578,1.765222901,7.818431193
2017/11/10,33.55967072,2.116770103,3.619764555,1.876727394,7.894210817
2017/11/13,33.59792896,2.190856233,3.356722307,1.834880016,8.10325577
2017/11/14,33.63645294,2.165554965,3.113972797,1.875298529,8.301994209
2017/11/15,33.6752439,1.935251294,3.907412224,1.731985073,8.348589072
2017/11/16,33.71430315,1.996485731,2.091143202,1.695265909,8.451716536
2017/11/17,33.75363207,2.170106284,2.168230746,1.519119288,8.586686272
2017/11/20,33.79323209,2.140952742,2.384390397,1.711747543,8.415749055
2017/11/21,33.83310473,2.044628469,3.205423805,1.626931598,8.473252147
2017/11/22,33.87325156,2.090142143,4.03211213,1.433446241,8.775862501
2017/11/23,33.91367423,2.113803111,3.205954151,1.255290388,8.820833331
2017/11/24,33.95437447,2.131274908,2.854949167,1.330957196,8.862013093
2017/11/27,33.99535412,2.318539772,2.799990776,1.291891508,8.771029929
2017/11/28,34.03661506,2.134100993,3.04354694,1.31129847,8.651698167
2017/11/29,34.07815931,2.300019618,2.481516625,1.150119685,8.78650174
2017/11/30,34.11998894,2.136958661,1.239265214,1.736393796,8.723167474
2017/12/1,34.14677892,1.973288283,0.358731377,2.114208348,8.71390921
2017/12/4,34.17363844,1.912785824,1.337202463,2.299728605,8.573535604
2017/12/5,34.20055757,1.929065576,1.846593097,2.560234056,8.611133782
2017/12/6,34.22752664,1.863371882,2.643886486,2.7107429,8.511341292
2017/12/7,34.25453624,1.882564705,2.06888619,2.741455468,8.665313565
2017/12/8,34.28157722,1.823256694,2.45269606,2.610124453,8.758655344
2017/12/11,34.30864076,1.918305446,2.74238657,2.774099253,8.638501416
2017/12/12,34.3357183,1.537965181,3.439104728,2.844190642,8.646356904
2017/12/13,34.36280167,1.416964317,3.767569394,3.131448531,9.027890701
2017/12/14,34.38988298,1.596800798,2.113599818,3.251628341,9.233387581
2017/12/15,34.41695475,1.595078889,2.42556896,3.496936378,9.100725368
2017/12/18,34.44400984,1.53939969,0.407146181,3.511674657,9.25977894
2017/12/19,34.47104152,1.608849067,1.054293589,3.45134624,9.366988154
2017/12/20,34.49804348,1.646894701,1.169512537,3.765501685,9.339290512
2017/12/21,34.52500983,1.723513629,0.348698338,3.64060208,9.378039841
2017/12/22,34.55193511,1.726471428,1.218236802,3.251706676,9.359181214
2017/12/25,34.57881436,1.719655819,2.16215273,2.881566743,9.385076456
2017/12/26,34.60564307,1.823472224,4.266530465,3.20139304,9.401755855
2017/12/27,34.63241723,1.764316566,4.598979028,3.009938123,9.515829425
2017/12/28,34.65913337,1.721459434,7.864978897,3.032121076,9.482345705
2017/12/29,34.68578853,1.7344714,5.792282526,3.11223826,9.531695308
2018/1/2,34.72860458,1.795611289,1.576112098,2.55165435,9.815150767
2018/1/3,34.74939655,1.806282664,2.153822398,2.259768848,9.575385938
2018/1/4,34.76976361,1.748874109,2.370323229,2.384750255,9.408070481
2018/1/5,34.78969569,1.627180267,1.385882111,2.333630197,9.534548545
2018/1/8,34.80918321,1.691017599,1.763566752,2.044283253,9.388855188
2018/1/9,34.82821709,1.817574139,2.393800022,1.999350766,9.358075722
2018/1/10,34.84678873,1.668359035,2.576603567,1.670166335,9.313734516
2018/1/11,34.86489007,1.573500213,4.797412378,1.80874681,9.355982125
2018/1/12,34.88251356,1.60311755,4.544878969,1.737023859,9.540910792
2018/1/15,34.89965214,1.481550667,2.538804341,1.96320408,9.703702689
2018/1/16,34.91629933,1.438248127,3.124895517,2.118425522,9.397454373
2018/1/17,34.93244914,1.588103299,1.381450699,2.658912788,9.518480447
2018/1/18,34.94809613,1.582961942,1.863313727,2.754088623,9.549610626
2018/1/19,34.9632354,1.503070813,1.959753636,2.545716778,9.422775865
2018/1/22,34.9778626,1.635079653,2.994810296,2.374854994,9.363940268
2018/1/23,34.99197389,1.660841432,1.976606245,2.3443724,9.346320089
2018/1/24,35.00556598,1.714252019,0.731994935,2.339293331,9.544210063
2018/1/25,35.01863613,1.618276751,2.458350374,2.357917187,9.612440198
2018/1/26,35.03118211,1.686845493,3.040963711,2.256688986,9.687869035
2018/1/29,35.04320223,1.638011051,1.888800994,2.380723208,9.548736706
2018/1/30,35.05469533,1.568477826,3.118823235,2.468179523,9.387958223
2018/1/31,35.06573862,1.489487154,2.476874115,2.618243918,9.424669815
2018/2/1,35.08295278,1.537465111,1.52391626,3.109043119,9.52420113
2018/2/2,35.09968914,1.468446472,0.595855913,3.306565427,9.337638535
2018/2/5,35.11595426,1.474599014,0.768719857,3.271659336,9.165176933
2018/2/6,35.1317552,1.341045469,1.024302307,3.215083776,9.244384156
2018/2/7,35.14709951,1.188418119,0.666607824,3.251093701,9.01638357
2018/2/8,35.16199523,1.082861893,2.484485462,3.261565514,9.083299166
2018/2/9,35.17645088,0.851993183,-0.117028163,3.321107939,9.049906476
2018/2/12,35.19047543,0.78999431,1.004312057,3.261464334,9.061534535
2018/2/13,35.20407832,0.684763458,1.26230419,3.307081448,9.161787947
2018/2/14,35.21726948,0.797425209,-1.787733025,3.399539384,9.253413159
2018/2/22,35.28837942,0.861231427,-0.023477761,3.476764247,8.831612878
2018/2/23,35.29900193,0.947269171,-1.04251463,3.454074395,8.789799287
2018/2/26,35.30930714,0.968577316,1.481035046,3.310792165,8.70748751
2018/2/27,35.31930857,0.973733262,0.739830616,3.308656247,8.594550559
2018/2/28,35.3290201,0.841064801,1.382515304,3.345296815,8.570649091
2018/3/1,35.33513536,0.826423446,1.591105239,3.349946928,8.721052254
2018/3/2,35.3411166,0.812418,2.66014507,3.457205303,8.604121352
2018/3/5,35.34687105,0.870786577,2.48652313,3.551547927,8.635163407
2018/3/6,35.35240583,0.886153759,0.31652167,3.565783193,8.731526129
2018/3/7,35.35772815,1.02890563,0.538910577,3.516785901,8.766939046
2018/3/8,35.36284526,1.023866409,0.84421758,3.602940258,8.609092253
2018/3/9,35.36776448,1.147181388,1.094762549,3.641640485,8.477905174
2018/3/12,35.37249312,1.073046122,0.860736349,3.737726063,8.491197244
2018/3/13,35.37703854,1.040285215,2.261879156,3.795143535,8.588899926
2018/3/14,35.3814081,0.933015301,1.406240896,3.695263858,8.335157059
2018/3/15,35.38560915,0.969556808,-1.319609594,3.615280416,8.194740175
2018/3/16,35.38964902,1.056353935,-1.306771405,3.650502868,8.183945092
2018/3/19,35.39353501,1.025591815,-2.293030888,3.624966349,8.216463617
2018/3/20,35.39727438,1.191348973,-4.610461271,3.654437733,7.979340401
2018/3/21,35.40087434,1.389650992,-3.917481523,3.666573263,8.115633825
2018/3/22,35.40434201,1.337679789,-2.51156169,3.573523621,8.081535616
2018/3/23,35.40768445,1.415792163,-0.838759775,3.494996171,8.14679031
2018/3/26,35.41090864,1.308044373,-0.34633569,3.650633602,8.1093626
2018/3/27,35.41402143,1.24294804,2.006805181,3.690649789,8.130322466
2018/3/28,35.41702957,1.091311587,-0.085885065,3.778401269,8.011556659
2018/3/29,35.4199397,1.09598226,-0.007684736,3.916791255,8.116978097
2018/3/30,35.4227583,1.040295242,-0.527864178,4.033644114,8.122150039
2018/4/2,35.42440061,1.063861773,2.010814095,4.129950187,8.056926286
2018/4/3,35.426214,1.078132111,0.728618379,4.128915287,8.016077479
2018/4/4,35.42819991,1.013851243,-1.281569737,4.166111404,8.012422148
2018/4/9,35.43520334,1.01725232,0.557661758,4.089559813,8.066351497
2018/4/10,35.43788864,1.23471284,0.441267624,4.133424587,8.037199061
2018/4/11,35.4407498,1.348976657,0.635565754,4.022925779,7.938040076
2018/4/12,35.44378668,1.371503262,0.657567242,4.023046544,7.942275622
2018/4/13,35.44699887,1.481791292,0.362658478,3.968102284,7.907623417
2018/4/16,35.45038566,1.509287157,-0.795965099,4.036149155,7.894937946
2018/4/17,35.45394608,1.638118001,-0.145919366,4.051858019,7.722409734
2018/4/18,35.45767886,2.044070476,0.878697415,4.372543297,7.735199634
2018/4/19,35.46158245,2.07795277,1.985218539,4.566771613,7.666318217
2018/4/20,35.465655,2.240485662,3.853196344,4.536593019,7.55351268
2018/4/23,35.4698944,2.347026194,2.573834652,4.600063981,7.261361875
2018/4/24,35.47429824,2.213337616,5.446107683,4.571620849,7.241040372
2018/4/25,35.47886383,2.241087561,2.619979754,4.423657017,7.164390776
2018/4/26,35.48358819,2.276997679,1.019398153,4.237163089,7.123033405
2018/4/27,35.48846808,2.139229979,-0.60652337,4.227008657,7.104462036
2018/5/2,35.51976276,2.310891663,-1.496900683,4.218810286,6.792550866
2018/5/3,35.53348806,2.724355509,-2.389576587,3.965861395,6.784162327
2018/5/4,35.54767034,2.675263409,-1.704366558,3.833954932,6.71100835
2018/5/7,35.56230644,2.723251253,-0.800050263,3.825810548,6.731388559
2018/5/8,35.57739311,2.636188981,-1.838431357,3.894579871,6.737967826
2018/5/9,35.59292699,2.601069425,-1.191706198,3.950055369,6.73023202
2018/5/10,35.60890464,2.539849676,-1.919059936,3.952841497,6.804239725
2018/5/11,35.6253225,2.491087874,-1.761776671,3.80411308,6.735609142
2018/5/14,35.64217692,2.46882951,-0.895486596,3.973630609,6.624167175
2018/5/15,35.65946417,2.476579277,-0.41224593,3.886883185,6.364149911
2018/5/16,35.67718041,2.452864811,1.61133373,3.666450074,6.188760091
2018/5/17,35.69532173,2.372026357,-1.162280988,3.796663145,6.242534288
2018/5/18,35.71388412,2.071659367,-1.35867075,3.675673787,6.04845764
2018/5/21,35.73286348,2.069704421,-0.647279105,3.529780401,6.009848361
2018/5/22,35.75225565,2.07393205,-0.938888792,3.566785765,6.066839359
2018/5/23,35.77205637,2.099278642,-0.167101752,3.83632652,5.918602954
2018/5/24,35.79226132,2.340808387,-1.677829512,3.982126938,5.985008719
2018/5/25,35.81286608,2.099044986,0.358232215,4.049833312,5.92050927
2018/5/28,35.83386618,2.013539864,2.420497887,4.221538096,5.864757324
2018/5/29,35.85525707,2.125409374,2.332562327,4.348307351,5.735931326
2018/5/30,35.87703412,2.564331208,3.647377448,4.303017498,5.817652856
2018/5/31,35.89919265,2.623140293,1.714223824,4.242145687,5.882972148
2018/6/1,35.91091144,2.754910494,-0.144576671,4.333540404,5.752174502
2018/6/4,35.92473206,2.698247828,-1.124959797,4.283821286,5.857552113
2018/6/5,35.94070233,2.612767985,-1.862559282,4.237866951,5.854740026
2018/6/6,35.95887172,2.917736834,-1.126525367,4.154638207,5.955070781
2018/6/7,35.97929147,3.142193986,-1.383569363,4.207367267,6.06105986
2018/6/8,36.00201475,3.02129826,-1.80113361,4.144310892,6.115576095
2018/6/11,36.0270967,3.006296258,-1.540897647,4.000619519,6.128616608
2018/6/12,36.05459463,2.886990161,-1.059712349,4.027550662,6.059265706
2018/6/13,36.08456813,3.22794063,-0.201941097,3.813629836,6.113801976
2018/6/14,36.11707922,3.174522137,-0.609231346,3.587397693,5.973059933
2018/6/15,36.15219251,2.872384397,-0.805238413,3.60996268,5.942260692
2018/6/19,36.23049815,3.203413168,-0.964794913,3.367282938,6.063935159
2018/6/20,36.2738343,3.346487636,-0.510190555,3.099597139,6.015960029
2018/6/21,36.32006064,3.143543282,-0.826754029,3.10972907,6.079420341
2018/6/22,36.3692576,3.321445253,-0.960986289,3.332963644,6.115477235
2018/6/25,36.42150941,3.141611701,0.7219204,3.398312544,6.219547872
2018/6/26,36.47690441,3.077019935,2.409430345,3.295845026,5.976944563
2018/6/27,36.53553532,3.047560399,1.250157086,3.021376542,5.773265615
2018/6/28,36.59749954,3.056775377,3.808226465,2.95243352,5.702366441
2018/6/29,36.6628995,3.122219267,-0.469238766,2.963371822,5.880863507
2018/7/2,36.66510085,2.664704626,-0.793260604,2.885159166,5.992938479
2018/7/3,36.66167578,2.691224487,-1.274142329,3.099428409,6.094270705
2018/7/4,36.65218618,3.002021341,-0.775328855,3.364877138,6.120377939
2018/7/5,36.63619848,2.883659545,-1.251318732,3.538769058,6.102184032
2018/7/6,36.6132866,3.040925432,-1.306173419,3.503692368,6.247454684
2018/7/9,36.58303506,3.062286282,-0.477860426,3.500046332,6.325905297
2018/7/10,36.5450422,3.013820209,-1.304787184,3.502648469,6.28525684
2018/7/11,36.49892361,2.475974903,-1.249816549,3.488869976,6.197791168
2018/7/12,36.44431548,2.521313738,-1.372612459,3.571014397,6.210352684
2018/7/13,36.38087812,2.532643839,-0.706082983,3.349090379,6.127985771
2018/7/16,36.30829925,2.266266641,-0.360780341,3.377017688,6.25132898
2018/7/17,36.22629736,2.219223503,-2.201801961,3.315265549,6.086879064
2018/7/18,36.13462481,2.170032911,-2.988191897,3.4065743,6.12465026
2018/7/19,36.03307069,2.233894983,-2.022041144,3.619184203,6.014634323
2018/7/20,35.92146346,2.472461676,-2.373116422,4.036548973,6.127198369
2018/7/23,35.79967322,2.397310777,-1.462998713,4.204817511,6.180393641
2018/7/24,35.66761353,2.220644892,-2.672635262,4.083468172,6.233761508
2018/7/25,35.52524282,2.169893721,-2.45608136,4.040766455,6.206059929
2018/7/26,35.37256539,2.160606305,-2.87622252,4.084874026,6.215890217
2018/7/27,35.20963172,2.011885884,-2.656824445,4.110373433,6.138242832
2018/7/30,35.03653843,2.049374479,-2.938831939,3.985683779,6.187808489
2018/7/31,34.85342763,2.109198238,-2.795997157,4.001028807,6.217601204
2018/8/1,34.71009491,1.915527253,-2.896480698,4.236994182,6.163630034
2018/8/2,34.56266353,2.003510024,-2.773139662,4.42264336,6.059150205
2018/8/3,34.40866801,1.807501198,-2.384350139,4.4536788,6.205667708
2018/8/6,34.24846257,1.848863203,-2.840555494,4.645346242,6.200816586
2018/8/7,34.08240324,2.006207271,-3.231300539,4.9683615,6.295730886
2018/8/8,33.9108458,1.720702927,-3.20287799,5.169190815,6.305946739
2018/8/9,33.73414402,1.786293567,-3.900181981,5.224943917,6.18713042
2018/8/10,33.55264796,1.872812667,-3.239279725,4.962526525,5.989158505
2018/8/13,33.36670247,2.12744261,-3.489770129,5.006505979,6.109930354
2018/8/14,33.17664591,2.183058109,-2.910739883,4.87130987,6.136112164
2018/8/15,32.98280902,2.100290358,-3.332529037,4.8504474,6.066796389
2018/8/16,32.78551392,2.044486981,-4.58337747,4.852569149,6.152742704
2018/8/17,32.58507336,1.838362075,-2.728811639,4.693344066,6.204119679
2018/8/20,32.38179006,2.068678299,-2.707417706,4.712906679,6.239098707
2018/8/21,32.17595623,2.142306097,-2.31269791,4.797234573,6.449848547
2018/8/22,31.96785321,2.246366909,-3.129005875,4.89339097,6.438308073
2018/8/23,31.75775123,2.269625453,-2.997022398,4.744930143,6.357429375
2018/8/24,31.5459093,2.328382458,-2.588725522,4.808006343,6.307688262
2018/8/27,31.33257523,2.418383895,-3.102169497,4.836002652,6.368599753
2018/8/28,31.11798562,2.381915904,-3.075739026,4.909655882,6.415051827
2018/8/29,30.90236604,2.643947166,-3.627302485,4.916976291,6.585321168
2018/8/30,30.68593127,2.442936739,-2.842882641,4.81618396,6.511957738
2018/8/31,30.46888547,2.255462766,-1.56856343,4.702894596,6.484128742
2018/9/3,30.33866075,2.375562219,-2.340477609,4.828463253,6.46132765
2018/9/4,30.21663452,2.257682554,-2.128596295,4.82103356,6.337339796
2018/9/5,30.10221672,2.104492032,-2.266723414,4.876858119,6.398561053
2018/9/6,29.99487656,2.01729594,-1.453975673,4.975773478,6.267557517
2018/9/7,29.89413544,2.203142772,-1.056181864,5.042685541,6.156789518
2018/9/10,29.79956084,2.292054652,-1.018662952,4.962975781,6.367205217
2018/9/11,29.71076112,2.370588674,-1.674711067,4.92675804,6.388137081
2018/9/12,29.62738087,2.286765606,-2.035416211,4.83920598,6.550065592
2018/9/13,29.54909695,2.127068153,-2.264180542,4.817979386,6.546327978
2018/9/14,29.47561492,2.13372624,-2.495101739,4.65144093,6.421484597
2018/9/17,29.40666594,2.175889823,-1.731466501,4.555112468,6.580362109
2018/9/18,29.34200402,2.307869809,-2.784702614,4.675170386,6.524422047
2018/9/19,29.28140355,2.238833658,-2.573489599,4.554991192,6.680771119
2018/9/20,29.22465709,2.226773385,-2.794460833,4.509706167,6.763994945
2018/9/21,29.17157343,2.240575125,-2.460718628,4.545196476,6.709155005
2018/9/25,29.07570018,2.298131885,-1.888367202,4.553810309,6.926007291
2018/9/26,29.03259404,2.283270947,-2.700294538,4.500194279,6.998986669
2018/9/27,28.99251486,2.356472632,-1.662126164,4.52482669,6.797454277
2018/9/28,28.95532895,2.362560327,-1.144847718,4.650222904,6.75928132
2018/10/8,28.50891263,2.66180249,-0.812620861,4.559753669,6.83481347
2018/10/9,28.43602718,2.690091373,-3.538699722,4.747310913,6.759296994
2018/10/10,28.36361688,2.527249039,-2.420275424,4.712772963,6.738781637
2018/10/11,28.29169483,2.36530257,-1.239237869,4.755053189,6.872534795
2018/10/12,28.22027363,2.238647749,-1.460083276,4.975811638,6.822899941
2018/10/15,28.14936544,2.251882926,-0.941615578,5.013776466,6.921259244
2018/10/16,28.07898187,2.329279259,-1.953058092,5.079823692,6.971013914
2018/10/17,28.00913407,2.246071999,-2.031775342,5.209788152,6.853059896
2018/10/18,27.93983263,2.294800282,-1.64923003,5.119588632,6.725453069
2018/10/19,27.8710876,2.25224821,-1.191211258,5.178527755,6.909376508
2018/10/22,27.8029085,2.311981924,-0.455527827,5.173660716,6.882379393
2018/10/23,27.73530429,1.931801079,-1.895517214,5.206338041,6.927221299
2018/10/24,27.6682834,1.919617791,-2.564687148,5.045620692,6.776505817
2018/10/25,27.60185369,1.917423749,-2.424165532,4.995237522,6.951675058
2018/10/26,27.53602249,1.895906397,-2.300256483,4.937028808,7.029386902
2018/10/29,27.47079658,1.839068385,-2.144474019,4.789414826,6.924124472
2018/10/30,27.40618222,1.680593921,-2.487738196,4.972968477,6.885218543
2018/10/31,27.34218512,1.734276642,-2.08473299,5.222373537,6.911323877
2018/11/1,27.24487266,1.523104331,-0.689579621,5.258138197,7.059893465
2018/11/2,27.14717436,1.350629195,-0.34398379,5.201412466,7.060258926
2018/11/5,27.04910746,1.150273117,-0.259182685,5.219578822,7.056680655
2018/11/6,26.95068909,1.109707762,-1.36486976,5.214948446,7.113020684
2018/11/7,26.85193631,1.072434439,-1.717159678,5.146706173,7.111376352
2018/11/8,26.75286606,0.89892271,-1.63897822,5.040665535,6.950729019
2018/11/9,26.65349516,0.84420899,-2.385718176,5.132310985,6.877237611
2018/11/12,26.55384036,0.771315899,-1.655001174,5.306757304,6.747943088
2018/11/13,26.45391826,0.469482215,-2.636567665,5.310329179,6.716768853
2018/11/14,26.35374538,0.534829393,-3.007798181,5.266164441,6.737036715
2018/11/15,26.2533381,0.630716519,-2.096088252,5.383731782,6.754195518
2018/11/16,26.15271272,0.516100023,-2.440274696,5.534027424,6.839966757
2018/11/19,26.0518854,0.452941973,-1.395535409,5.836467903,6.964187755
2018/11/20,25.95087218,0.00941356,-2.562833726,6.106817221,6.822134136
2018/11/21,25.849689,-0.082859513,-3.047887502,6.243586768,6.68801102
2018/11/22,25.74835168,-0.201179442,-2.039619323,6.351685748,6.716199068
2018/11/23,25.6468759,-0.598025345,-2.26818395,6.298737498,6.547020461
2018/11/26,25.54527723,-0.650296483,-2.071465082,6.241116514,6.559261168
2018/11/27,25.44357111,-0.758811108,-2.837295032,6.232161163,6.581770707
2018/11/28,25.34177287,-0.933144623,-2.535262178,6.245771913,6.681399475
2018/11/29,25.23989769,-0.952299173,-2.212723551,6.128710692,6.64867877
2018/11/30,25.13796061,-1.086408946,-0.586157228,6.16418739,6.535895591
2018/12/3,25.04430851,-0.712695208,-0.052608669,6.113757016,6.60866343
2018/12/4,24.95124279,-0.716726918,-1.120420162,5.981231874,6.64952649
2018/12/5,24.85877125,-0.599201779,-1.422349142,6.103390485,6.686429157
2018/12/6,24.76690126,-0.765793671,-1.086613511,6.065815418,6.775477079
2018/12/7,24.6756398,-0.785782463,-1.209030892,5.828964256,6.799286728
2018/12/10,24.58499347,-1.06228974,-1.126153437,5.69747331,6.702781837
2018/12/11,24.4949685,-0.976574792,-2.259800033,5.767213448,6.667862792
2018/12/12,24.40557076,-0.891368959,-2.632022052,5.853108034,6.615146338
2018/12/13,24.31680578,-0.834665094,-2.424360978,5.972688849,6.642693272
2018/12/14,24.22867877,-0.905591679,-1.25443727,5.958366978,6.634447563
2018/12/17,24.14119462,-0.935123285,-0.945463726,5.97417389,6.627273439
2018/12/18,24.05435794,-1.158060925,-0.969114233,5.888657811,6.587183311
2018/12/19,23.96817302,-1.148435315,-1.165242919,5.772512645,6.56882317
2018/12/20,23.88264391,-1.381308738,-0.648284332,5.754839757,6.658666607
2018/12/21,23.79777437,-1.353333489,-1.30146067,5.804678508,6.55977992
2018/12/24,23.71356792,-1.661898953,0.805714652,5.942026874,6.603413502
2018/12/25,23.63002786,-1.505694959,-1.53159907,5.84255451,6.589897792
2018/12/26,23.54715723,-1.33674469,-0.061117106,5.880529244,6.462999696
2018/12/27,23.46495887,-1.513996315,-2.272823877,5.843599161,6.463043168
2018/12/28,23.38343542,-1.524405277,-0.290034025,5.860132666,6.418531661
2019/1/2,23.1665375,-1.330237374,-0.252666715,5.908155799,6.237035466
2019/1/3,23.09965239,-1.330321245,-1.587616654,5.977572495,6.406408715
2019/1/4,23.03346977,-1.22012832,-1.243212097,6.096680734,6.357230766
2019/1/7,22.96798356,-1.10747978,-0.755225137,6.312274872,6.49936793
2019/1/8,22.9031877,-0.935164134,-1.320806192,6.362444501,6.521211769
2019/1/9,22.83907621,-0.792576135,-1.162445165,6.412733025,6.700420655
2019/1/10,22.77564316,-0.776014076,-1.422262282,6.498751253,6.609283507
2019/1/11,22.7128827,-0.85769202,-2.092688013,6.56254242,6.491555919
2019/1/14,22.65078902,-0.972536247,-2.182208289,6.598196528,6.286138595
2019/1/15,22.58935639,-0.819608503,-0.882766469,6.452293459,6.12487056
2019/1/16,22.52857914,-0.716181381,-1.00869876,6.346361015,6.103480712
2019/1/17,22.46845169,-0.746653333,-2.836975024,6.361879602,6.200600385
2019/1/18,22.40896851,-0.640666822,-2.870172431,6.463545106,6.067553862
2019/1/21,22.35012417,-0.633854657,-2.624924353,6.444905783,6.116251059
2019/1/22,22.29191328,-0.808502466,-2.053244667,6.399952676,6.054318847
2019/1/23,22.23433057,-0.872329517,-0.824824203,6.427263626,6.034738635
