,0,1,2,3,4,5,6,7,8,9,10
2015-12-04,1.638,2.5351,2.6213,2.7071,2.7865,2.8661,2.9746,3.0251,3.0251,3.025,3.0254
2015-12-07,1.641,2.5201,2.6241,2.7242,2.7966,2.8651,2.9831,3.0399,3.0371,3.0318,3.028
2015-12-08,1.647,2.4911,2.6053,2.7099,2.7775,2.8393,2.9605,3.0199,3.0154,3.0069,3.0005
2015-12-09,1.646,2.4866,2.6014,2.7106,2.7707,2.8226,2.9442,3.005,3.003,2.9993,2.9968
2015-12-10,1.647,2.4841,2.5973,2.7115,2.7741,2.8277,2.9452,3.0025,3.0022,3.0017,3.0018
2015-12-11,1.648,2.4644,2.5853,2.706,2.7673,2.8178,2.9332,2.9907,2.9919,2.9924,2.9931
2015-12-14,1.646,2.4523,2.6006,2.7333,2.7944,2.8434,2.9693,3.03,3.03,3.03,3.0306
2015-12-15,1.646,2.4474,2.6023,2.7387,2.7895,2.8263,2.9524,3.015,3.015,3.015,3.0157
2015-12-16,1.648,2.4028,2.5784,2.7292,2.7835,2.82,2.9296,2.9907,2.9969,2.9995,3.0007
2015-12-17,1.651,2.3907,2.5608,2.6961,2.7364,2.7667,2.9121,2.99,2.9888,2.9867,2.9857
2015-12-18,1.674,2.3647,2.5355,2.666,2.7049,2.7344,2.8752,2.95,2.9477,2.9434,2.9408
2015-12-21,1.701,2.3601,2.4752,2.5836,2.6448,2.6996,2.8044,2.8653,2.875,2.8789,2.8811
2015-12-22,1.733,2.3204,2.4513,2.5761,2.6243,2.6629,2.7867,2.8529,2.8577,2.8596,2.861
2015-12-23,1.761,2.3332,2.4605,2.5722,2.6292,2.6794,2.7888,2.8415,2.8439,2.8449,2.846
2015-12-24,1.761,2.3135,2.4452,2.5603,2.6159,2.663,2.762,2.805,2.8038,2.8017,2.801
2015-12-25,1.771,2.2946,2.4355,2.5694,2.619,2.6565,2.7629,2.8102,2.809,2.8068,2.8061
2015-12-28,1.781,2.3076,2.4268,2.5413,2.6031,2.6585,2.7619,2.805,2.8026,2.7983,2.7961
2015-12-29,1.777,2.3076,2.4128,2.5153,2.5888,2.66,2.7668,2.81,2.8088,2.8066,2.8061
2015-12-30,1.777,2.2979,2.4204,2.5395,2.623,2.7014,2.8023,2.8399,2.8363,2.8298,2.8261
2015-12-31,1.777,2.2979,2.4235,2.5466,2.6265,2.7014,2.8008,2.8361,2.832,2.8255,2.8212
2016-01-04,1.927,2.3479,2.4598,2.5697,2.661,2.7488,2.8396,2.8701,2.8701,2.87,2.871
2016-01-05,2.027,2.368,2.4944,2.6173,2.7055,2.7871,2.8725,2.8999,2.8975,2.8931,2.8911
2016-01-06,2.009,2.369,2.5038,2.6322,2.7003,2.7598,2.8468,2.8817,2.8839,2.8849,2.8861
2016-01-07,1.955,2.37,2.4928,2.611,2.6859,2.7538,2.8336,2.8599,2.8574,2.8531,2.8511
2016-01-08,1.947,2.3634,2.479,2.5906,2.6656,2.7347,2.814,2.8402,2.8389,2.8367,2.8362
2016-01-11,1.94,2.3511,2.4683,2.5792,2.6381,2.693,2.7888,2.8249,2.823,2.8198,2.8187
2016-01-12,1.9,2.3054,2.4384,2.5618,2.6145,2.662,2.7651,2.8048,2.8004,2.7928,2.7887
2016-01-13,1.9,2.2804,2.4048,2.5192,2.5615,2.6005,2.7071,2.7497,2.7434,2.7326,2.7237
2016-01-14,1.9,2.2793,2.4043,2.5199,2.5647,2.6084,2.7303,2.7796,2.772,2.7591,2.7513
2016-01-15,1.876,2.2782,2.4336,2.5601,2.5962,2.628,2.7335,2.7773,2.769,2.7549,2.7464
2016-01-18,1.874,2.2618,2.4282,2.565,2.6057,2.6431,2.7617,2.8094,2.8005,2.7854,2.7764
2016-01-19,1.974,2.2724,2.4361,2.577,2.6221,2.6643,2.7901,2.8392,2.8277,2.8082,2.7964
2016-01-20,2.074,2.3105,2.469,2.6063,2.6516,2.6934,2.8101,2.8542,2.8426,2.8232,2.8114
2016-01-21,2.1335,2.3006,2.4682,2.5995,2.6365,2.6714,2.7844,2.8293,2.819,2.8017,2.7914
2016-01-22,2.1475,2.306,2.4427,2.5647,2.616,2.6657,2.775,2.8144,2.8034,2.7851,2.7741
2016-01-25,2.1285,2.3109,2.4802,2.6301,2.694,2.7514,2.8485,2.8796,2.8737,2.864,2.859
2016-01-26,2.1165,2.311,2.4759,2.6228,2.6967,2.7633,2.8529,2.8796,2.8743,2.8657,2.8616
2016-01-27,2.1145,2.3519,2.4919,2.6209,2.7124,2.7994,2.8929,2.9196,2.9144,2.9057,2.9016
2016-01-28,2.1115,2.3608,2.4991,2.624,2.7048,2.7814,2.871,2.8973,2.894,2.8886,2.8866
2016-01-29,2.1085,2.3214,2.4772,2.6149,2.6845,2.7492,2.8416,2.8695,2.8616,2.8486,2.8419
2016-02-01,2.0765,2.3109,2.4334,2.5813,2.6516,2.7257,2.8233,2.8546,2.8472,2.8378,2.8368
2016-02-02,2.0435,2.3208,2.4465,2.5976,2.6703,2.7495,2.8658,2.9044,2.8951,2.8835,2.8818
2016-02-03,1.9825,2.316,2.4475,2.6041,2.6735,2.7508,2.8728,2.9138,2.9047,2.8934,2.8918
2016-02-04,1.8825,2.316,2.4269,2.5715,2.6478,2.7312,2.8505,2.8893,2.878,2.8626,2.855
2016-02-05,1.7825,2.3259,2.4339,2.5637,2.6413,2.7279,2.8568,2.8989,2.884,2.8635,2.8535
2016-02-06,1.8795,2.3268,2.4362,2.5675,2.6496,2.7393,2.8599,2.898,2.8833,2.8633,2.8535
2016-02-14,1.6765,2.3018,2.4326,2.578,2.6261,2.684,2.7895,2.848,2.8392,2.8244,2.8221
2016-02-15,1.6755,2.3192,2.4585,2.5774,2.6197,2.6797,2.8181,2.8641,2.8527,2.8388,2.8371
2016-02-16,1.6725,2.3452,2.4704,2.5659,2.6308,2.7089,2.8385,2.8789,2.8648,2.8462,2.8376
2016-02-17,1.6665,2.2817,2.4238,2.5732,2.6372,2.7144,2.8404,2.8788,2.8639,2.8441,2.8351
2016-02-18,1.6495,2.2718,2.4142,2.5634,2.6273,2.7053,2.8345,2.874,2.8607,2.8431,2.8351
2016-02-19,1.6365,2.251,2.4043,2.567,2.6261,2.7001,2.8277,2.8665,2.8523,2.8336,2.8251
2016-02-22,1.6325,2.2678,2.4289,2.5507,2.6147,2.6687,2.8178,2.8741,2.8632,2.8489,2.8426
2016-02-23,1.7325,2.2622,2.4208,2.5679,2.6194,2.6579,2.8099,2.8693,2.8609,2.8499,2.8451
2016-02-24,1.7555,2.2638,2.4084,2.5175,2.5869,2.6498,2.8096,2.87,2.8691,2.868,2.8676
2016-02-25,1.8035,2.2834,2.4177,2.5319,2.6014,2.6651,2.8215,2.8796,2.8745,2.8679,2.8651
2016-02-26,1.8475,2.2764,2.4266,2.5283,2.5924,2.6499,2.8166,2.8794,2.8709,2.8599,2.8551
2016-02-29,1.8065,2.2576,2.416,2.537,2.5953,2.6454,2.8072,2.867,2.861,2.8533,2.8502
2016-03-01,1.7675,2.2086,2.3876,2.5295,2.5805,2.6202,2.794,2.8598,2.8572,2.8539,2.8527
2016-03-02,1.7115,2.2093,2.3756,2.5058,2.5677,2.6217,2.8019,2.8715,2.874,2.8749,2.8752
2016-03-03,1.7065,2.2132,2.375,2.5118,2.5782,2.6376,2.8202,2.893,2.898,2.8997,2.9002
2016-03-04,1.6995,2.1742,2.3384,2.5076,2.572,2.6277,2.8073,2.8829,2.8914,2.8943,2.8952
2016-03-07,1.7005,2.1902,2.3539,2.5172,2.5866,2.6494,2.8328,2.9126,2.9247,2.9289,2.9303
2016-03-08,1.6995,2.187,2.3588,2.5247,2.5958,2.6602,2.8497,2.9246,2.932,2.9345,2.9352
2016-03-09,1.6995,2.1864,2.3664,2.5048,2.5678,2.6244,2.8111,2.8839,2.89,2.8921,2.8928
2016-03-10,1.6965,2.1895,2.3622,2.4843,2.547,2.6049,2.7981,2.8651,2.865,2.865,2.8653
2016-03-11,1.7791,2.1612,2.3404,2.4882,2.5349,2.5727,2.7765,2.85,2.8482,2.8459,2.8453
2016-03-14,1.7831,2.1469,2.2611,2.444,2.5439,2.5891,2.7713,2.8415,2.8475,2.8496,2.8504
2016-03-15,1.7871,2.1275,2.2465,2.4068,2.5003,2.5839,2.7732,2.8367,2.8391,2.8399,2.8404
2016-03-16,1.7401,2.1012,2.2153,2.377,2.4724,2.5593,2.7417,2.8017,2.8041,2.8049,2.8054
2016-03-17,1.7401,2.0788,2.2048,2.3684,2.4713,2.566,2.7543,2.8134,2.8146,2.815,2.8154
2016-03-18,1.8601,2.0551,2.1809,2.3443,2.4527,2.5554,2.7579,2.821,2.8221,2.8225,2.8229
2016-03-21,1.7597,2.0552,2.2093,2.3563,2.4665,2.5684,2.7535,2.8184,2.8266,2.8294,2.8305
2016-03-22,1.8097,2.0842,2.2348,2.3603,2.4649,2.5639,2.7643,2.8267,2.8291,2.8299,2.8304
2016-03-23,1.8597,2.0589,2.1863,2.3351,2.4462,2.5489,2.7343,2.8084,2.8234,2.8285,2.8307
2016-03-24,1.9397,2.069,2.1852,2.3134,2.4212,2.5298,2.7223,2.8032,2.8217,2.828,2.8309
2016-03-25,1.9337,2.053,2.1597,2.3056,2.4126,2.5181,2.6778,2.7909,2.8183,2.8272,2.8311
2016-03-28,1.9367,2.0918,2.1902,2.3232,2.4279,2.5339,2.6964,2.8165,2.8502,2.861,2.8665
2016-03-29,1.9007,2.1039,2.1941,2.2964,2.4026,2.5153,2.6893,2.8113,2.8384,2.8472,2.851
2016-03-30,1.9507,2.0796,2.1774,2.3079,2.3908,2.4718,2.6539,2.7917,2.8221,2.8319,2.8362
2016-03-31,1.9637,2.0861,2.1848,2.3025,2.3876,2.472,2.6446,2.7823,2.8221,2.8349,2.8419
2016-04-01,1.8407,2.0964,2.1917,2.3083,2.3903,2.4716,2.6399,2.7777,2.8205,2.8341,2.8422
2016-04-05,1.7997,2.0854,2.1877,2.3211,2.4062,2.4876,2.6428,2.7794,2.8332,2.8502,2.8637
2016-04-06,1.7897,2.1057,2.2106,2.3466,2.4243,2.4964,2.6485,2.7846,2.8382,2.8551,2.8689
2016-04-07,1.785,2.1358,2.2427,2.3709,2.4361,2.4947,2.6536,2.8058,2.8679,2.8874,2.9049
2016-04-08,1.7867,2.1677,2.2642,2.3797,2.4443,2.5044,2.6551,2.8065,2.8735,2.8946,2.9158
2016-04-11,1.7417,2.1776,2.2742,2.3849,2.4542,2.521,2.6699,2.8116,2.872,2.8909,2.9091
2016-04-12,1.7497,2.1893,2.294,2.3949,2.4616,2.526,2.6759,2.8167,2.8748,2.8931,2.91
2016-04-13,1.7527,2.2319,2.3328,2.4252,2.5214,2.6179,2.7232,2.8271,2.8849,2.9032,2.9271
2016-04-14,1.7557,2.2259,2.3399,2.4534,2.5503,2.645,2.7555,2.8537,2.9028,2.9183,2.9352
2016-04-15,1.7217,2.2172,2.3432,2.4534,2.5481,2.6335,2.7403,2.8361,2.8837,2.8986,2.9151
2016-04-18,1.6947,2.2187,2.3236,2.4387,2.533,2.6258,2.7368,2.8314,2.8762,2.8902,2.9047
2016-04-19,1.7507,2.2143,2.3151,2.4237,2.5306,2.6391,2.7567,2.8455,2.8837,2.8956,2.906
2016-04-20,1.7647,2.2296,2.3375,2.4561,2.5754,2.6969,2.8428,2.9204,2.9238,2.9249,2.9258
2016-04-21,1.7757,2.2349,2.3418,2.4668,2.5843,2.7022,2.8585,2.9424,2.9351,2.924,2.9208
2016-04-22,1.8847,2.2706,2.3729,2.4963,2.6071,2.7173,2.8928,2.9946,2.9735,2.9414,2.9309
2016-04-25,1.9117,2.3273,2.4597,2.5796,2.6912,2.7983,2.9634,3.0544,3.015,2.9557,2.9362
2016-04-26,1.8027,2.3011,2.4387,2.5603,2.6656,2.7635,2.9191,3.0046,2.9766,2.9346,2.9212
2016-04-27,1.8407,2.2805,2.4043,2.5568,2.6516,2.7334,2.8898,2.9796,2.9563,2.9215,2.9108
2016-04-28,1.8877,2.3029,2.3993,2.5568,2.6582,2.7436,2.8807,2.9546,2.9314,2.8969,2.8863
2016-04-29,1.8157,2.307,2.4384,2.5817,2.663,2.7282,2.8741,2.9594,2.9361,2.9017,2.8913
2016-05-03,1.77,2.2752,2.4001,2.5754,2.6522,2.7092,2.8608,2.9495,2.9284,2.8977,2.889
2016-05-04,1.7167,2.3126,2.4538,2.5847,2.6673,2.719,2.8554,2.9346,2.9211,2.9014,2.8965
2016-05-05,1.7177,2.35,2.4808,2.5771,2.6576,2.7194,2.8595,2.9397,2.9262,2.9065,2.9017
2016-05-06,1.7167,2.3403,2.492,2.5877,2.6681,2.7243,2.8613,2.9395,2.9259,2.9064,2.9016
2016-05-09,1.7157,2.3526,2.4933,2.5733,2.6425,2.6895,2.8313,2.9146,2.9026,2.8855,2.8818
2016-05-10,1.7157,2.3248,2.453,2.5639,2.6408,2.6951,2.8225,2.8956,2.8987,2.8998,2.9
2016-05-11,1.7157,2.3071,2.4305,2.5544,2.6432,2.7137,2.8333,2.8988,2.9049,2.9071,2.9075
2016-05-12,1.7167,2.3002,2.3905,2.5344,2.6247,2.7018,2.8297,2.8953,2.8968,2.8974,2.8975
2016-05-13,1.7187,2.2905,2.3813,2.5249,2.619,2.7023,2.8333,2.9006,2.9037,2.9048,2.905
2016-05-16,1.7217,2.2992,2.4099,2.5051,2.6084,2.712,2.8517,2.9211,2.9256,2.9272,2.9275
2016-05-17,1.7277,2.2989,2.4056,2.5055,2.6118,2.7201,2.8697,2.9399,2.9368,2.9323,2.93
2016-05-18,1.7277,2.3131,2.4342,2.5362,2.6504,2.7661,2.9137,2.9797,2.9721,2.9606,2.955
2016-05-19,1.7267,2.3143,2.4418,2.5417,2.6542,2.7663,2.9196,2.9897,2.9805,2.9667,2.96
2016-05-20,1.7247,2.3064,2.4283,2.537,2.6412,2.7408,2.9019,2.9795,2.9703,2.9566,2.95
2016-05-23,1.7747,2.3004,2.4191,2.5432,2.6503,2.7521,2.9102,2.9836,2.9747,2.9613,2.955
2016-05-24,1.7727,2.3187,2.4421,2.543,2.6467,2.7471,2.9019,2.9733,2.9612,2.9434,2.935
2016-05-25,1.8227,2.313,2.4395,2.5561,2.6563,2.7453,2.8979,2.9696,2.9603,2.9465,2.9401
2016-05-26,1.8727,2.3194,2.4501,2.5644,2.6651,2.7571,2.9047,2.9721,2.9619,2.947,2.9401
2016-05-27,1.8727,2.3168,2.4628,2.6034,2.6924,2.7593,2.9062,2.9769,2.9671,2.9526,2.9451
2016-05-30,1.8737,2.3196,2.4711,2.6098,2.6946,2.7561,2.9084,2.9824,2.9808,2.9785,2.9776
2016-05-31,1.8237,2.3201,2.4638,2.6074,2.6906,2.7513,2.9049,2.9819,2.9841,2.9849,2.9851
2016-06-01,1.8537,2.3438,2.4978,2.6019,2.6858,2.7519,2.9055,2.9858,2.9923,2.9945,2.9952
2016-06-02,1.8517,2.3753,2.5346,2.6069,2.6923,2.7649,2.9166,2.9982,3.0082,3.0117,3.0127
2016-06-03,1.8467,2.3975,2.558,2.6053,2.6899,2.7833,2.9285,3.0026,3.0113,3.0143,3.0152
2016-06-06,1.7957,2.4022,2.5542,2.6058,2.6869,2.771,2.9137,2.9886,2.9992,3.0028,3.0041
2016-06-07,1.7977,2.3979,2.5484,2.6021,2.69,2.7815,2.918,2.9893,3.0014,3.0056,3.0071
2016-06-08,1.7977,2.4041,2.5564,2.609,2.7083,2.8161,2.9456,3.0012,3.0056,3.0071,3.0077
2016-06-12,1.7977,2.416,2.5618,2.6086,2.7024,2.8076,2.9538,3.0135,3.0107,3.0067,3.0053
2016-06-13,1.7946,2.413,2.555,2.6079,2.7071,2.814,2.9418,2.9935,2.9963,2.9973,2.9979
2016-06-14,1.7446,2.4087,2.5438,2.597,2.6872,2.7818,2.9118,2.964,2.9647,2.965,2.9654
2016-06-15,1.6946,2.4071,2.5393,2.6052,2.6922,2.7744,2.9065,2.9599,2.9599,2.9599,2.9604
2016-06-16,1.6966,2.4006,2.5267,2.5938,2.6798,2.7612,2.883,2.9371,2.9427,2.9446,2.9455
2016-06-17,1.6996,2.3989,2.5232,2.5967,2.6815,2.7611,2.8849,2.9354,2.9369,2.9374,2.9379
2016-06-20,1.6546,2.4061,2.54,2.5886,2.6767,2.7705,2.8917,2.9417,2.9458,2.9472,2.9481
2016-06-21,1.6636,2.4076,2.538,2.599,2.6868,2.7735,2.8821,2.94,2.94,2.94,2.9405
2016-06-22,1.6716,2.402,2.5143,2.5968,2.6758,2.751,2.8564,2.9202,2.9272,2.9295,2.9307
2016-06-23,1.6766,2.3979,2.5071,2.5827,2.6668,2.7497,2.8571,2.9202,2.9272,2.9296,2.9307
2016-06-24,1.6796,2.4005,2.5138,2.5678,2.6387,2.7079,2.8172,2.8801,2.8801,2.88,2.8808
2016-06-27,1.6826,2.3985,2.5028,2.5427,2.6063,2.6726,2.7786,2.84,2.8371,2.8321,2.831
2016-06-28,1.7846,2.3917,2.511,2.5567,2.6207,2.6856,2.7987,2.865,2.8636,2.8611,2.861
2016-06-29,1.8826,2.4022,2.5148,2.5591,2.6255,2.6937,2.8057,2.87,2.8664,2.8601,2.8586
2016-06-30,1.8816,2.3901,2.4869,2.5484,2.6177,2.6865,2.7917,2.85,2.8471,2.8421,2.8411
2016-07-01,1.8716,2.3611,2.4494,2.5293,2.5938,2.6556,2.755,2.8102,2.8079,2.8042,2.8038
2016-07-04,1.8586,2.3611,2.4457,2.5462,2.6109,2.6715,2.7737,2.8301,2.83,2.83,2.8314
2016-07-05,1.9086,2.3464,2.4274,2.5478,2.6176,2.6829,2.7911,2.85,2.85,2.85,2.8514
2016-07-06,1.9386,2.3317,2.4171,2.5437,2.6087,2.6669,2.7707,2.8303,2.8337,2.8349,2.8365
2016-07-07,1.9686,2.317,2.4117,2.5183,2.5854,2.6479,2.7561,2.815,2.812,2.807,2.8066
2016-07-08,1.9676,2.3074,2.4047,2.5194,2.5872,2.6493,2.7541,2.8102,2.8071,2.802,2.8016
2016-07-11,1.9676,2.3039,2.4116,2.5313,2.5983,2.6586,2.7627,2.8204,2.8238,2.8249,2.8268
2016-07-12,1.9656,2.3131,2.4147,2.531,2.6079,2.6805,2.7792,2.8304,2.8338,2.8349,2.8368
2016-07-13,1.9646,2.3295,2.451,2.5441,2.6248,2.7014,2.798,2.8452,2.8469,2.8474,2.8494
2016-07-14,1.9646,2.3191,2.4259,2.5318,2.6148,2.6942,2.7851,2.8306,2.8356,2.8372,2.8395
2016-07-15,1.9676,2.3187,2.4407,2.5258,2.6048,2.6818,2.7821,2.8302,2.8286,2.826,2.8271
2016-07-18,1.9176,2.2994,2.4233,2.5261,2.6038,2.6775,2.7806,2.83,2.8284,2.826,2.8271
2016-07-19,1.8946,2.2938,2.4284,2.5223,2.5964,2.656,2.7658,2.83,2.826,2.8199,2.8197
2016-07-20,1.8966,2.265,2.4036,2.511,2.5761,2.621,2.7315,2.8001,2.7993,2.798,2.7996
2016-07-21,1.8996,2.2404,2.3692,2.4914,2.5562,2.6012,2.7118,2.7801,2.7796,2.779,2.7806
2016-07-22,1.9146,2.2629,2.3803,2.4842,2.5481,2.5965,2.7098,2.7833,2.7873,2.7887,2.7907
2016-07-25,1.9236,2.2629,2.386,2.4953,2.5526,2.5917,2.721,2.805,2.805,2.805,2.8068
2016-07-26,1.9566,2.2663,2.3864,2.5008,2.5558,2.5919,2.7127,2.7901,2.7899,2.7897,2.7913
2016-07-27,1.9576,2.2423,2.3689,2.4873,2.5445,2.5821,2.7119,2.7951,2.795,2.795,2.7967
2016-07-28,1.9476,2.2383,2.3609,2.4715,2.5348,2.5825,2.7082,2.7851,2.7851,2.785,2.7867
2016-07-29,1.9366,2.2394,2.3628,2.4802,2.5402,2.5827,2.7024,2.7752,2.7752,2.7751,2.7768
2016-08-01,1.9508,2.2369,2.3576,2.4782,2.5389,2.5831,2.7061,2.7802,2.781,2.7813,2.783
2016-08-02,1.9468,2.2454,2.3626,2.4414,2.5198,2.584,2.7095,2.7801,2.7792,2.778,2.7792
2016-08-03,1.9086,2.2157,2.3331,2.4343,2.515,2.5793,2.7024,2.7701,2.7701,2.77,2.7718
2016-08-04,1.8866,2.196,2.3004,2.4322,2.5158,2.5796,2.6973,2.7632,2.7664,2.7674,2.7694
2016-08-05,1.9266,2.186,2.2903,2.4126,2.4929,2.5547,2.6699,2.7396,2.7481,2.7508,2.7534
2016-08-08,1.9296,2.1851,2.2931,2.4083,2.4899,2.5553,2.6622,2.7279,2.7402,2.744,2.7472
2016-08-09,1.9346,2.1789,2.2801,2.3834,2.463,2.5306,2.6399,2.7018,2.7092,2.7119,2.7125
2016-08-10,1.9416,2.169,2.267,2.3712,2.4432,2.5003,2.6136,2.6821,2.691,2.6942,2.695
2016-08-11,1.9456,2.1531,2.2478,2.3843,2.4487,2.4872,2.608,2.6811,2.6856,2.6872,2.6875
2016-08-12,1.9456,2.1385,2.2603,2.3699,2.4353,2.4752,2.5956,2.666,2.6689,2.6699,2.6701
2016-08-15,1.9479,2.1302,2.2365,2.3555,2.4217,2.4656,2.5707,2.6316,2.6375,2.6396,2.6401
2016-08-16,1.9166,2.0955,2.1988,2.3566,2.4297,2.4763,2.5953,2.6609,2.6638,2.6648,2.6651
2016-08-17,1.9166,2.1004,2.2012,2.3569,2.4377,2.4974,2.6208,2.6859,2.6888,2.6898,2.6901
2016-08-18,1.9176,2.0904,2.1916,2.3473,2.4354,2.5059,2.6302,2.69,2.6869,2.6823,2.6801
2016-08-19,1.9476,2.1015,2.2095,2.3679,2.4567,2.5264,2.6537,2.7152,2.7105,2.7034,2.7001
2016-08-22,1.8979,2.1032,2.2269,2.3841,2.4597,2.5079,2.6307,2.6925,2.6886,2.6828,2.6801
2016-08-23,1.9076,2.1026,2.2247,2.3949,2.4817,2.5445,2.6824,2.7498,2.7404,2.7266,2.7201
2016-08-24,1.9176,2.1108,2.2286,2.4099,2.5,2.5595,2.6957,2.7622,2.7521,2.7371,2.7301
2016-08-25,1.8686,2.1199,2.2563,2.421,2.4995,2.5489,2.683,2.7498,2.7403,2.7265,2.7201
2016-08-26,1.8785,2.1262,2.267,2.4314,2.5036,2.5435,2.674,2.7397,2.7247,2.7028,2.6927
2016-08-29,1.8835,2.1282,2.2655,2.412,2.4972,2.5611,2.6981,2.7619,2.7441,2.7182,2.7064
2016-08-30,1.8975,2.1286,2.2539,2.4275,2.5088,2.5663,2.7245,2.8019,2.7861,2.7631,2.7527
2016-08-31,1.8995,2.116,2.2393,2.4275,2.5157,2.5713,2.7188,2.7895,2.7742,2.7523,2.7425
2016-09-01,1.8605,2.113,2.254,2.4137,2.4993,2.5622,2.7142,2.7858,2.7726,2.7537,2.7452
2016-09-02,1.8605,2.1297,2.265,2.4238,2.5042,2.5619,2.7067,2.7748,2.7651,2.7513,2.7452
2016-09-05,1.8645,2.1267,2.2646,2.425,2.5095,2.5733,2.7219,2.7895,2.7766,2.7582,2.7503
2016-09-06,1.8715,2.1359,2.2809,2.4303,2.5124,2.5728,2.7083,2.7937,2.7851,2.7697,2.7628
2016-09-07,1.8448,2.128,2.2672,2.4308,2.5129,2.5731,2.7121,2.8,2.7958,2.7884,2.7853
2016-09-08,1.8455,2.1405,2.2836,2.4256,2.5093,2.5739,2.7036,2.7825,2.7804,2.7767,2.7753
2016-09-09,1.8495,2.1622,2.2958,2.4249,2.5025,2.5632,2.6926,2.7725,2.7711,2.7686,2.7678
2016-09-12,1.8595,2.1854,2.329,2.4511,2.524,2.5782,2.7116,2.795,2.7939,2.7921,2.7916
2016-09-13,1.8725,2.1722,2.3132,2.4467,2.5196,2.5732,2.6985,2.775,2.7721,2.7672,2.7654
2016-09-14,1.8925,2.1717,2.3115,2.4471,2.5187,2.5708,2.689,2.76,2.7593,2.7581,2.7579
2016-09-18,1.9252,2.1834,2.3259,2.448,2.5197,2.5748,2.7041,2.7612,2.7639,2.7648,2.7655
2016-09-19,1.9392,2.1784,2.3076,2.4376,2.511,2.5699,2.6904,2.76,2.76,2.76,2.7605
2016-09-20,1.9442,2.1734,2.2836,2.4278,2.5043,2.568,2.6833,2.7475,2.746,2.7436,2.7431
2016-09-21,2.0022,2.1734,2.2885,2.4378,2.5166,2.571,2.6893,2.7575,2.7557,2.7526,2.7518
2016-09-22,2.0332,2.1634,2.2656,2.4211,2.4987,2.5639,2.6837,2.75,2.7485,2.7461,2.7456
2016-09-23,2.032,2.1584,2.2535,2.398,2.4796,2.5529,2.6772,2.745,2.7409,2.7342,2.7318
2016-09-26,2.0292,2.1534,2.2545,2.407,2.4827,2.5474,2.6686,2.735,2.729,2.7191,2.7157
2016-09-27,2.0312,2.1684,2.26,2.3983,2.4792,2.5536,2.6746,2.7387,2.7312,2.7189,2.7144
2016-09-28,2.0312,2.1684,2.253,2.3775,2.4699,2.5609,2.6806,2.74,2.735,2.7271,2.7244
2016-09-29,1.9812,2.1684,2.265,2.3884,2.4737,2.5552,2.6802,2.745,2.7396,2.7311,2.7282
2016-09-30,1.9812,2.1584,2.2609,2.411,2.4849,2.5489,2.6729,2.7401,2.7355,2.7281,2.7258
2016-10-08,1.8472,2.1507,2.2571,2.4138,2.4841,2.5447,2.6636,2.7249,2.7182,2.7079,2.7047
2016-10-09,1.8292,2.16,2.2625,2.4128,2.4703,2.5174,2.633,2.6949,2.6886,2.6788,2.676
2016-10-10,1.8292,2.1487,2.2499,2.398,2.4603,2.5134,2.6264,2.685,2.681,2.6749,2.6735
2016-10-11,1.8502,2.1513,2.2515,2.398,2.4602,2.514,2.6314,2.6925,2.6893,2.6844,2.6835
2016-10-12,1.8472,2.159,2.256,2.3978,2.4622,2.5197,2.6384,2.7032,2.7072,2.7086,2.7098
2016-10-13,1.8482,2.1467,2.2452,2.3887,2.4605,2.5263,2.6426,2.7,2.7,2.7,2.701
2016-10-14,1.8502,2.1381,2.2361,2.378,2.427,2.4677,2.5915,2.6728,2.6877,2.6925,2.6952
2016-10-17,1.8562,2.1495,2.2487,2.3884,2.4329,2.4694,2.587,2.6658,2.682,2.6872,2.6904
2016-10-18,1.8702,2.1446,2.2158,2.3191,2.3903,2.4631,2.589,2.6688,2.687,2.6929,2.6965
2016-10-19,1.9202,2.1361,2.2065,2.3087,2.371,2.4351,2.5726,2.652,2.6614,2.6644,2.6664
2016-10-20,1.9122,2.1361,2.1998,2.2926,2.3588,2.4271,2.5471,2.624,2.6422,2.6481,2.6518
2016-10-21,1.9062,2.1461,2.2145,2.3024,2.3544,2.4056,2.5058,2.5903,2.6238,2.6345,2.6451
2016-10-24,1.9152,2.1593,2.232,2.3177,2.3655,2.4124,2.5113,2.5989,2.6353,2.6469,2.6595
2016-10-25,1.9517,2.1493,2.2178,2.3025,2.3556,2.409,2.5131,2.611,2.6548,2.6689,2.6859
2016-10-26,2.0178,2.1803,2.253,2.3385,2.3967,2.4556,2.5622,2.6549,2.6938,2.7063,2.72
2016-10-27,2.0633,2.187,2.2567,2.3489,2.4017,2.446,2.5628,2.6622,2.6907,2.6997,2.7068
2016-10-28,1.9976,2.1751,2.2475,2.3397,2.3946,2.4412,2.5646,2.664,2.689,2.697,2.7027
2016-10-31,2.0381,2.1711,2.2507,2.3407,2.4,2.4518,2.5678,2.6762,2.7166,2.7295,2.7425
2016-11-01,1.9923,2.1741,2.2691,2.3516,2.4065,2.4519,2.5949,2.7035,2.7258,2.7328,2.7375
2016-11-02,2.0119,2.1621,2.2541,2.3515,2.4061,2.4367,2.5849,2.7015,2.7248,2.7322,2.7372
2016-11-03,1.947,2.15,2.2224,2.3418,2.4023,2.4421,2.5866,2.6962,2.7183,2.7253,2.7301
2016-11-04,1.967,2.1391,2.2164,2.3422,2.4078,2.4524,2.5945,2.7001,2.7221,2.729,2.7339
